date,country,oecd_rec,yield_spread,gdp_yoy_growth,inflation_rate,unemp_change_yoy,ind_out_growth,cars_yoy_growth,epu,comp_consumer_conf,vix
2010/12/1,USA,0,2.68,2.913595029,1.05335891,-0.1,8.509458819,-100,140.56916,98.44367,29.92
2011/1/1,Canada,0,2.610238095,3.644163125,1.830857945,-0.6,9.376958405,-47.5071603,153.93521,99.34745835,25.57
2011/1/1,France,0,2.141181818,2.25362843,1.675977654,0.1,5.343377934,-100,187.1168,98.451,25.57
2011/1/1,Germany,0,1.767090909,4.695434036,1.111097276,-1.1,11.84833014,-100,193.89543,100.7017,25.57
2011/1/1,Italy,0,3.177181818,1.929252351,1.66909053,0.6,7.908428514,-97.94798538,144.46776,98.86812,25.57
2011/1/1,Japan,0,0.705,5.399672547,-0.944382385,-0.5,15.3846455,-13.14074015,167.88719,100.0766,25.57
2011/1/1,UK,0,2.77267,2.903622991,2.272727273,-0.1,-4.656086591,-100,237.96943,99.2457,25.57
2011/1/1,USA,0,2.6,3.344209254,1.235179078,-0.1,7.639986595,-91.36584329,180.01446,98.15993,25.57
2011/2/1,Canada,0,2.28952381,3.644163125,1.743673708,-0.5,9.733515069,-100,144.82898,99.1893812,24.75
2011/2/1,France,0,1.7845,2.25362843,1.389482685,0.1,2.451875591,100,170.77811,98.69351,24.75
2011/2/1,Germany,0,1.4545,4.695434036,1.008063797,-1.1,11.6822326,-100,146.92627,101.1871,24.75
2011/2/1,Italy,0,2.9065,1.929252351,1.591900965,0.3,14.36165187,-35.55459818,111.56591,98.96261,24.75
2011/2/1,Japan,0,0.663,5.399672547,-1.150629775,-0.3,14.25343419,-100,135.99439,99.95497,24.75
2011/2/1,UK,0,2.50004,2.903622991,2.378255946,0,-2.807782044,100,269.24424,99.04993,24.75
2011/2/1,USA,0,2.38,3.344209254,1.148099435,-0.1,6.840629155,-97.33641847,147.30909,97.98689,24.75
2011/3/1,Canada,0,2.031428571,3.644163125,1.918042183,-0.3,7.365667089,100,202.23102,99.15176632,22.52
2011/3/1,France,0,1.7995,2.25362843,1.564341584,-0.1,3.285306681,22.78717495,214.52643,98.91456,22.52
2011/3/1,Germany,0,1.419954545,4.695434036,1.213341664,-1.1,8.76404531,-100,111.59324,101.5321,22.52
2011/3/1,Italy,0,2.9815,1.929252351,1.595353044,0.1,6.198350351,100,126.12785,99.07311,22.52
2011/3/1,Japan,0,0.538,5.399672547,-0.941429032,-0.3,12.29421166,-100,196.04946,99.83427,22.52
2011/3/1,UK,0,2.39851,2.903622991,2.378255946,0,-3.671714192,-100,233.24437,98.6948,22.52
2011/3/1,USA,0,2.37,3.344209254,1.143683435,-0.3,6.239006263,-98.80312256,182.14672,97.93621,22.52
2011/4/1,Canada,0,1.871,3.603082053,2.443277758,-0.5,8.263981225,51.99605667,211.82932,99.25391224,20.37
2011/4/1,France,0,1.722333333,2.007313362,1.594947549,-0.3,3.73258237,-100,309.01094,99.16619,20.37
2011/4/1,Germany,0,1.348047619,4.773500084,1.314462502,-1.1,13.28751407,25.21430082,116.37976,101.7264,20.37
2011/4/1,Italy,0,2.802333333,2.099656921,1.739135075,0.3,4.771538556,-100,133.06581,99.09937,20.37
2011/4/1,Japan,1,0.563,3.270435852,-0.210079763,-0.1,6.196640359,-100,121.5812,99.81947,20.37
2011/4/1,UK,0,2.3301,2.688608937,2.488687783,0.1,-2.155170606,-100,302.28376,98.37521,20.37
2011/4/1,USA,0,2.27,2.775960909,1.172185847,-0.6,5.70775538,-98.6961278,163.42489,98.0344,20.37
2011/5/1,Canada,0,2.069880952,3.603082053,1.996523152,-0.7,6.643820495,-96.45701835,182.55609,99.43596585,20.1
2011/5/1,France,0,1.957954545,2.007313362,1.571352218,-0.4,4.068287874,60.11487699,152.43801,99.30613,20.1
2011/5/1,Germany,0,1.490681818,4.773500084,1.518217569,-1,11.95900222,-69.63237549,137.21382,101.8575,20.1
2011/5/1,Italy,0,3.141954545,2.099656921,1.739135075,0,5.167110949,-100,143.53142,99.1366,20.1
2011/5/1,Japan,1,0.821,3.270435852,-0.315788211,-0.2,5.863868107,-95.71052779,112.73426,99.89174,20.1
2011/5/1,UK,0,2.57199,2.688608937,2.595936795,0.1,-3.887699792,-100,268.50774,98.07201,20.1
2011/5/1,USA,0,2.49,2.775960909,1.14316636,-0.1,5.367916988,-100,179.13559,98.29088,20.1
2011/6/1,Canada,0,2.210761905,3.603082053,2.351912871,-0.8,9.299866829,-100,142.25425,99.6077958,17.57
2011/6/1,France,0,2.318304348,2.007313362,1.759061834,-0.3,5.785115303,-68.5190092,311.90801,99.06297,17.57
2011/6/1,Germany,0,1.893066253,4.773500084,1.305224374,-1.1,13.60544521,-95.49611208,179.4143,101.8597,17.57
2011/6/1,Italy,0,3.581304348,2.099656921,1.879975202,-0.3,7.61323005,-100,109.65502,99.15054,17.57
2011/6/1,Japan,1,0.793,3.270435852,-0.316454417,-0.3,5.295927148,-82.31439304,94.75452,99.95073,17.57
2011/6/1,UK,0,2.86018,2.688608937,3.149606299,0.2,-4.854362369,-100,194.98123,97.77092,17.57
2011/6/1,USA,0,2.99,2.775960909,1.495733015,-0.6,6.049290797,0.511112577,165.40785,98.54091,17.57
2011/7/1,Canada,0,2.2905,3.142512808,2.345782757,-0.6,7.85886136,-94.03229786,128.36739,99.83693596,17.32
2011/7/1,France,0,2.422761905,2.820328116,1.741639064,-0.3,5.892890333,-100,162.46417,98.6883,17.32
2011/7/1,Germany,0,1.999428571,5.944909627,1.717166085,-1.1,11.29754143,100,140.94584,101.8051,17.32
2011/7/1,Italy,0,3.711761905,2.26908186,2.14988938,-0.4,1.990114169,-100,87.86673,98.88601,17.32
2011/7/1,Japan,1,0.873,1.121012975,-0.526864849,-0.2,3.654829766,-100,98.43604,99.87949,17.32
2011/7/1,UK,0,2.95864,1.996801157,3.378378378,-0.1,-3.362259785,-100,195.22676,97.36269,17.32
2011/7/1,USA,0,3.1,2.0377972,1.631851223,-0.7,4.712685761,-67.3068995,142.17046,98.64883,17.32
2011/8/1,Canada,0,2.464868421,3.142512808,2.162625676,-0.6,6.026831854,-90.37639909,180.77666,99.93512473,17.43
2011/8/1,France,0,2.51325,2.820328116,1.657634683,-0.2,6.976538035,-61.59148355,210.01119,98.38145,17.43
2011/8/1,Germany,0,2.11225,5.944909627,1.911458702,-1.1,13.55932481,100,93.27111,101.7286,17.43
2011/8/1,Italy,0,3.64925,2.26908186,2.37878609,-0.6,5.622517535,-100,103.48959,98.6131,17.43
2011/8/1,Japan,1,0.901,1.121012975,-0.526864849,-0.3,3.744909129,-100,109.21912,99.54037,17.43
2011/8/1,UK,0,3.08028,1.996801157,3.707865169,-0.2,-6.981751753,-100,131.32565,97.12045,17.43
2011/8/1,USA,0,3.3,2.0377972,2.107586893,-0.8,3.906043406,-100,145.5089,98.59994,17.43
2011/9/1,Canada,0,2.340521739,3.142512808,3.287185772,-0.5,5.876309011,-100,172.45853,99.88609852,20.72
2011/9/1,France,0,2.434478261,2.820328116,1.987945437,-0.2,3.573565009,-100,271.07414,98.16242,20.72
2011/9/1,Germany,0,2.036217391,5.944909627,2.00200067,-1.2,11.36865734,100,123.78568,101.6059,20.72
2011/9/1,Italy,0,3.699478261,2.26908186,2.486470567,-0.4,5.500011398,-100,99.25667,98.33284,20.72
2011/9/1,Japan,1,0.87785,1.121012975,-0.525767123,-0.4,-12.91621975,100,75.14036,98.90112,20.72
2011/9/1,UK,0,2.92947,1.996801157,3.579418345,-0.3,-8.598720433,8.72981105,177.41306,96.97465,20.72
2011/9/1,USA,0,3.13,2.0377972,2.681602564,-0.9,4.260067128,-53.04593625,174.35437,98.35714,20.72
2011/10/1,Canada,0,2.363,2.791474709,3.275850613,-0.4,6.496621639,-100,142.33187,99.86066749,16.24
2011/10/1,France,0,2.368789474,2.279005055,2.07783989,-0.2,2.213199197,88.15700223,241.78795,98.07323,16.24
2011/10/1,Germany,0,2.019315789,3.709760484,1.900000922,-1.2,9.415590233,-100,80.16927,101.5066,16.24
2011/10/1,Italy,1,3.519789474,1.601321729,2.620216425,-0.7,5.649105896,-100,103.88104,98.10448,16.24
2011/10/1,Japan,1,0.88214,-0.949481603,-0.420611633,-0.4,-12.36291437,-100,109.18411,98.23683,16.24
2011/10/1,UK,0,2.94094,1.013402725,3.781979978,-0.1,-7.266815882,-45.29818726,156.23404,97.00706,16.24
2011/10/1,USA,0,3.23,1.743708865,3.163633264,-0.8,3.530213665,-78.50053443,157.49588,98.29892,16.24
2011/11/1,Canada,0,2.189404762,2.791474709,3.697324383,-0.5,2.101158082,-100,171.89311,99.74472528,16.91
2011/11/1,France,0,2.064909091,2.279005055,2.012220818,-0.2,4.745483777,-100,164.03364,98.10641,16.91
2011/11/1,Germany,0,1.635818182,3.709760484,2.00200067,-1.1,7.023054737,-100,93.21104,101.4671,16.91
2011/11/1,Italy,1,3.330909091,1.601321729,2.646857036,-0.4,3.257656097,100,138.29416,98.02701,16.91
2011/11/1,Japan,1,0.78586,-0.949481603,-0.420611633,-0.5,-6.206171491,-100,115.41986,98.02821,16.91
2011/11/1,UK,0,2.68186,1.013402725,3.773584906,0,-6.399135605,-100,146.9433,97.36995,16.91
2011/11/1,USA,0,2.96,1.743708865,3.5686386,-0.6,2.263309227,-100,126.19207,98.28327,16.91
2011/12/1,Canada,0,2.059727273,2.791474709,3.098094714,-0.3,2.080532381,-100,161.53824,99.53467726,19.15
2011/12/1,France,0,1.941409091,2.279005055,2.107259509,0,2.293277342,100,228.3782,98.08308,19.15
2011/12/1,Germany,0,1.402318182,3.709760484,2.102109287,-1.1,6.46186623,-100,172.59468,101.4557,19.15
2011/12/1,Italy,1,3.327409091,1.601321729,2.746996803,-0.3,-0.096355952,-100,97.67909,98.11465,19.15
2011/12/1,Japan,1,0.75186,-0.949481603,-0.31612098,-0.5,-1.812692675,-100,110.03753,98.17141,19.15
2011/12/1,UK,0,2.58928,1.013402725,3.658536585,0.2,-4.840486094,-92.17212769,198.10659,97.39727,19.15
2011/12/1,USA,0,2.78,1.743708865,3.55882706,-0.3,2.336247212,100,158.08862,97.97703,19.15
2012/1/1,Canada,0,2.016,3.473559457,2.739724098,-0.8,3.856552101,-100,203.41888,99.25705769,19.23
2012/1/1,France,0,1.802380952,2.099875192,1.944209637,0,2.677873806,-100,211.36402,97.96291,19.23
2012/1/1,Germany,0,1.146190476,3.765807467,2.097909362,-1,9.851682062,100,184.0123,101.2962,19.23
2012/1/1,Italy,1,3.865380952,0.58346365,2.679653321,-0.1,-0.289255063,-100,125.64203,98.02129,19.23
2012/1/1,Japan,0,0.74286,-0.35290002,0.211860086,-0.3,-2.089539795,-52.35820224,135.62008,98.46101,19.23
2012/1/1,UK,0,2.4848,0.765355285,3.888888889,0.4,-4.328529102,-55.62531749,194.19764,97.10565,19.23
2012/1/1,USA,0,2.76,0.942653465,3.62872136,-0.4,2.429095121,0.321785686,197.91636,97.40202,19.23
2012/2/1,Canada,0,1.572363636,3.473559457,3.084832096,-0.8,4.92716371,-100,337.30731,98.94449795,35.03
2012/2/1,France,0,1.427913043,2.099875192,2.234872444,-0.1,3.006343331,-58.40206509,256.70833,97.68269,35.03
2012/2/1,Germany,0,0.661391304,3.765807467,2.095804764,-1,7.635992117,6.573778326,280.61475,100.9683,35.03
2012/2/1,Italy,1,3.718913043,0.58346365,2.75897134,0.3,-4.651092927,-100,173.38817,97.84885,35.03
2012/2/1,Japan,0,0.69443,-0.35290002,0.211635889,-0.6,-1.089180447,-26.22782273,162.58487,98.72131,35.03
2012/2/1,UK,0,1.92548,0.765355285,3.871681416,0.5,-4.222226044,-100,203.31244,96.66331,35.03
2012/2/1,USA,0,2.01,0.942653465,3.771207676,-0.5,2.70763539,-100,245.12671,96.91122,35.03
2012/3/1,Canada,0,1.324166667,3.473559457,3.165097828,-0.7,6.141657068,-100,280.67029,98.74722493,36.53
2012/3/1,France,0,1.103545455,2.099875192,2.23652284,0,0.936646519,-100,312.25346,97.56694,36.53
2012/3/1,Germany,0,0.292636364,3.765807467,2.397613758,-1,4.648763798,-85.47295728,377.84379,100.7091,36.53
2012/3/1,Italy,1,4.209545455,0.58346365,2.979011161,0.6,-0.583667115,-100,171.93279,97.6705,36.53
2012/3/1,Japan,0,0.64571,-0.35290002,0,-0.9,-2.932588186,-100,100.35067,98.95585,36.53
2012/3/1,UK,0,1.5859,0.765355285,4.53539823,0.5,-3.026903849,-100,288.86507,96.27867,36.53
2012/3/1,USA,0,1.65,0.942653465,3.868362294,-0.5,2.33877226,-100,204.62979,96.84426,36.53
2012/4/1,Canada,0,1.4335,3.138872967,2.896080358,-0.6,4.559110347,-16.22525895,300.83356,98.63399285,32.83
2012/4/1,France,0,1.414142857,1.732796214,2.349594353,0.1,1.359235111,-100,298.85209,97.55197,32.83
2012/4/1,Germany,0,0.42652381,2.609246963,2.29541184,-1,3.640038943,-100,217.81927,100.5145,32.83
2012/4/1,Italy,1,4.396142857,-0.922860334,3.356407718,0.3,-2.228611715,-4.996128575,203.88968,97.54018,32.83
2012/4/1,Japan,0,0.70871,0.339897959,-0.210522028,-0.7,1.508974946,-100,151.37133,99.11446,32.83
2012/4/1,UK,0,1.55909,0.81821875,4.304635762,0.6,-5.066084362,-99.21319148,334.33163,96.03825,32.83
2012/4/1,USA,0,1.78,1.543075872,3.525198723,-0.6,3.335402068,100,159.73957,97.07516,32.83
2012/5/1,Canada,0,1.240380952,3.138872967,2.8936156,-0.3,4.257979634,-100,399.84627,98.61956014,31.94
2012/5/1,France,0,1.925318182,1.732796214,2.515259945,0.1,2.094570652,-97.97382529,361.36985,97.38087,31.94
2012/5/1,Germany,0,0.389409091,2.609246963,2.392822036,-1,3.56052668,-57.02724921,327.94839,100.4952,31.94
2012/5/1,Italy,1,5.572318182,-0.922860334,3.256838556,1.1,-2.119464909,-94.42823608,218.438,97.58946,31.94
2012/5/1,Japan,0,0.73271,0.339897959,-0.52797753,-0.5,-2.176014309,-100,166.87187,99.21555,31.94
2012/5/1,UK,0,1.27988,0.81821875,4.180418042,0.5,-2.696633457,-100,380.26802,96.06461,31.94
2012/5/1,USA,0,1.6,1.543075872,3.394377011,-1.2,3.25214854,-43.64535184,166.33902,97.51543,31.94
2012/6/1,Canada,0,1.162,3.138872967,2.297868994,-0.3,3.30409499,-100,309.3749,98.57588307,25.05
2012/6/1,France,0,1.733904762,1.732796214,2.462022001,0.2,-1.209952035,100,283.25139,97.30495,25.05
2012/6/1,Germany,0,0.50152381,2.609246963,1.982169873,-0.9,0.499004675,-100,203.20614,100.6093,25.05
2012/6/1,Italy,1,5.385904762,-0.922860334,3.287294998,1.5,-1.912016025,-100,188.17797,97.42487,25.05
2012/6/1,Japan,0,0.64171,0.339897959,-0.211646283,-0.4,-0.49310309,-19.83768429,186.47622,99.32465,25.05
2012/6/1,UK,0,1.12132,0.81821875,3.598691385,0.4,-0.907030821,-25.32503578,324.93907,96.25303,25.05
2012/6/1,USA,0,1.49,1.543075872,2.962412337,-0.8,2.787521612,-100,189.39836,98.06004,25.05
2012/7/1,Canada,0,1.155,2.423928795,2.461796851,-0.1,3.554966845,-100,235.51641,98.67695322,20.23
2012/7/1,France,1,1.957772727,0.609618029,2.352446965,0.3,-2.853118276,-100,289.39777,97.51556,20.23
2012/7/1,Germany,1,0.598681818,0.883930282,2.085398591,-0.9,1.60803833,-100,193.76167,100.7016,20.23
2012/7/1,Italy,1,5.314772727,-2.529923177,3.162061676,1.5,-3.902470215,-100,179.26256,97.30032,20.23
2012/7/1,Japan,1,0.62823,2.8126852,0.105935246,-0.3,-0.881538178,100,142.74244,99.42599,20.23
2012/7/1,UK,0,1.02331,1.43789084,3.159041394,0.5,-2.020197176,100,252.60074,96.54737,20.23
2012/7/1,USA,0,1.57,2.638069311,2.925218397,-0.8,3.623984827,-100,178.28653,98.52432,20.23
2012/8/1,Canada,0,1.103,2.423928795,2.62489188,-0.2,1.718262812,-100,184.25955,98.83839768,18.42
2012/8/1,France,1,1.971714286,0.609618029,2.289118846,0.3,-2.233309029,-61.53908447,299.14963,97.98243,18.42
2012/8/1,Germany,1,0.803619048,0.883930282,2.171771907,-0.8,0.995030202,23.6423963,127.25827,100.7347,18.42
2012/8/1,Italy,1,4.497714286,-2.529923177,3.251234397,2.1,-5.893569937,100,135.01561,97.35861,18.42
2012/8/1,Japan,1,0.63033,2.8126852,0.317795332,-0.2,-1.463339056,-100,131.4316,99.47792,18.42
2012/8/1,UK,0,1.14661,1.43789084,3.141928494,0.4,0,-67.76389757,280.63767,96.62575,18.42
2012/8/1,USA,0,1.67,2.638069311,2.871087598,-0.7,4.412041335,13.52515169,149.63708,98.78316,18.42
2012/9/1,Canada,0,1.191818182,2.423928795,1.926304487,-0.4,0.750074491,-87.8656989,187.77971,98.98640596,16.17
2012/9/1,France,1,2.091545455,0.609618029,2.301710731,0.4,-1.739376534,-84.82129515,219.13884,98.53339,16.17
2012/9/1,Germany,1,0.972,0.883930282,2.158973776,-0.6,1.387509533,-100,112.18206,100.7549,16.17
2012/9/1,Italy,1,4.190545455,-2.529923177,3.336603696,2.6,-5.876723318,35.31587255,140.95085,97.15871,16.17
2012/9/1,Japan,1,0.63433,2.8126852,0.528546045,-0.2,16.80186703,-100,92.52136,99.50378,16.17
2012/9/1,UK,0,1.28543,1.43789084,3.023758099,0.5,0.929142491,-100,254.3474,96.48772,16.17
2012/9/1,USA,0,1.88,2.638069311,2.651397477,-0.8,2.777015959,-100,137.55312,98.9079,16.17
2012/10/1,Canada,0,1.082,2.570695175,2.003345459,-0.4,1.261666243,-92.75859241,173.85983,99.01710098,17.82
2012/10/1,France,1,2.245684211,0.543824503,2.087208101,0.5,0.144999108,-100,330.94552,98.88926,17.82
2012/10/1,Germany,1,0.879894737,0.977709812,1.962717777,-0.5,-0.296737484,100,139.84864,100.7819,17.82
2012/10/1,Italy,1,4.931684211,-3.264810401,3.320311905,2.7,-8.067525497,100,190.2788,96.45905,17.82
2012/10/1,Japan,1,0.58233,2.755155175,0.52797753,-0.2,14.10694374,-38.44296244,135.96266,99.51244,17.82
2012/10/1,UK,0,1.19378,1.183476859,2.786709539,0.3,1.871347965,-100,222.4167,96.35075,17.82
2012/10/1,USA,0,1.76,2.403335839,2.302744729,-0.9,3.888527674,-54.20751634,136.59669,98.94286,17.82
2012/11/1,Canada,0,0.934272727,2.570695175,1.243785141,-0.1,3.006668985,-78.73357836,258.1725,99.04873172,21
2012/11/1,France,1,2.065090909,0.543824503,1.982856553,0.6,-4.45565488,-60.78617833,313.97367,99.06328,21
2012/11/1,Germany,1,0.651909091,0.977709812,1.962717777,-0.5,0.391774876,-100,169.59648,100.7697,21
2012/11/1,Italy,1,5.098090909,-3.264810401,3.219504296,2.3,-4.875749832,-65.2835262,147.67372,95.93335,21
2012/11/1,Japan,0,0.51433,2.755155175,0.211188937,-0.2,5.122735786,-90.01297158,123.20631,99.52742,21
2012/11/1,UK,0,0.9366,1.183476859,2.56684492,0.1,1.738124153,100,378.44966,96.36002,21
2012/11/1,USA,0,1.51,2.403335839,1.70425593,-0.8,3.953827282,-51.43107001,158.56198,98.8867,21
2012/12/1,Canada,0,0.865119048,2.570695175,1.502509094,-0.3,1.780663871,-80.75431335,249.1064,98.97567535,21.13
2012/12/1,France,1,1.911142857,0.543824503,1.929625426,0.5,-2.626737154,-51.82645775,380.17915,98.87328,21.13
2012/12/1,Germany,1,0.641619048,0.977709812,1.666661237,-0.4,0.895527182,-96.71660475,202.49006,100.6943,21.13
2012/12/1,Italy,1,5.245142857,-3.264810401,3.313839441,2.7,-6.07518067,100,141.2333,95.83395,21.13
2012/12/1,Japan,0,0.45445,2.755155175,-0.211412188,-0.4,0.307676319,-77.07976857,126.78257,99.52325,21.13
2012/12/1,UK,0,0.82002,1.183476859,2.245989305,0,0.115597508,-100,313.57887,96.52392,21.13
2012/12/1,USA,0,1.3,2.403335839,1.663986966,-0.9,3.667531808,-67.94589678,194.61057,98.68109,21.13
2013/1/1,Canada,0,0.768690476,1.324693288,1.250004087,-0.1,-0.371002134,67.54686935,187.67164,98.97292472,17.57
2013/1/1,France,1,1.782954545,0.341976503,1.938225539,0.5,-3.083973452,-100,241.55753,98.40134,17.57
2013/1/1,Germany,1,0.745227273,0.385572281,1.859090127,-0.4,-1.446468214,-100,237.98156,100.509,17.57
2013/1/1,Italy,1,5.498954545,-3.262840635,3.109821436,2.6,-4.738878498,-22.31771974,126.45849,96.11027,17.57
2013/1/1,Japan,0,0.45273,-0.059344651,-0.528535661,-0.4,-1.117919928,-80.83652855,120.43373,99.52034,17.57
2013/1/1,UK,0,0.83495,1.842320407,2.352941176,-0.3,2.784227108,-100,292.40768,96.78032,17.57
2013/1/1,USA,0,1.23,2.573712314,1.408451,-0.8,3.385537494,-88.82805884,184.8797,98.60864,17.57
2013/2/1,Canada,0,0.824818182,1.324693288,1.24688686,0,-2.405845513,100,177.26629,99.05567936,15.69
2013/2/1,France,1,1.787608696,0.341976503,2.082903691,0.5,-0.259238809,-100,144.79933,97.94609,15.69
2013/2/1,Germany,1,1.009347826,0.385572281,2.150532001,-0.4,-0.485911239,-100,161.60618,100.2959,15.69
2013/2/1,Italy,1,5.489608696,-3.262840635,3.197677083,2.4,-4.682908658,93.1995767,98.05305,96.4268,15.69
2013/2/1,Japan,0,0.47273,-0.059344651,-0.422388247,-0.3,-3.803766482,-100,112.67921,99.53421,15.69
2013/2/1,UK,0,0.96869,1.842320407,2.342917998,-0.5,1.972162245,-100,218.6783,96.88307,15.69
2013/2/1,USA,0,1.42,2.573712314,1.692383745,-0.9,2.323101049,-100,152.35347,98.77948,15.69
2013/3/1,Canada,0,0.830394737,1.324693288,1.160866132,-0.1,-3.385253208,-100,211.17247,99.23311535,15.28
2013/3/1,France,1,1.9937,0.341976503,1.908987721,0.6,-1.585290723,-6.254604599,243.70952,97.54423,15.28
2013/3/1,Germany,1,1.2442,0.385572281,2.048776897,-0.4,-0.197434415,100,227.42259,100.1445,15.28
2013/3/1,Italy,1,5.0077,-3.262840635,3.197677083,2.2,-4.500928458,100,101.15517,96.48405,15.28
2013/3/1,Japan,0,0.42973,-0.059344651,-0.316788592,0,-5.337352164,-100,108.94508,99.52354,15.28
2013/3/1,UK,0,1.07417,1.842320407,2.010582011,-0.6,-0.9248569,-100,309.84897,96.85086,15.28
2013/3/1,USA,0,1.48,2.573712314,1.991279566,-1.2,2.325833955,28.55919067,175.27705,99.09757,15.28
2013/4/1,Canada,0,0.835818182,0.732673708,1.158944162,-0.1,-2.768284197,-100,218.48058,99.30481528,16.28
2013/4/1,France,0,1.982086957,-0.041968199,1.852995676,0.7,-3.183525831,-100,284.00884,97.37292,16.28
2013/4/1,Germany,1,1.259043478,0.229981327,2.048776897,-0.3,-2.731701743,100,174.70271,100.1147,16.28
2013/4/1,Italy,1,4.745086957,-3.014393213,2.601158224,2.8,-5.252793017,-100,130.07621,96.43509,16.28
2013/4/1,Japan,0,0.43364,0.018565974,-0.421942677,-0.3,-6.541099859,-100,125.2793,99.51353,16.28
2013/4/1,UK,0,1.22813,1.586638656,2.433862434,-0.7,0.11601084,-100,374.76809,96.93995,16.28
2013/4/1,USA,0,1.52,1.551852007,2.162349341,-1,1.933384547,-100,165.94452,99.32568,16.28
2013/5/1,Canada,0,0.768095238,0.732673708,0.827132544,-0.2,-1.522772761,-100,382.53922,99.29496018,16.7
2013/5/1,France,0,1.948,-0.041968199,1.416692331,0.9,-5.020294242,-100,332.82086,97.38606,16.7
2013/5/1,Germany,1,1.143909091,0.229981327,1.947418327,-0.2,-2.750495532,-100,214.81981,100.1765,16.7
2013/5/1,Italy,0,4.659,-3.014393213,2.507227483,2.1,-7.185005343,-100,113.17736,96.23099,16.7
2013/5/1,Japan,0,0.39482,0.018565974,-0.106160157,-0.4,-5.358995249,-100,188.29182,99.57906,16.7
2013/5/1,UK,0,1.24958,1.586638656,2.428722281,-0.6,0.461899994,100,408.435,97.24828,16.7
2013/5/1,USA,0,1.42,1.551852007,1.764138594,-0.9,2.343681804,-100,187.49064,99.23881,16.7
2013/6/1,Canada,0,0.822894737,0.732673708,0.831949471,-0.2,-2.884588283,100,238.72571,99.28246706,17.31
2013/6/1,France,0,1.824526316,-0.041968199,1.329243354,0.9,-2.652159675,-100,270.13154,97.40629,17.31
2013/6/1,Germany,1,1.11393808,0.229981327,2.040812712,-0.2,-1.191654483,-100,170.51522,100.2789,17.31
2013/6/1,Italy,0,4.356526316,-3.014393213,2.305477409,1.9,-7.212527426,-100,141.23976,96.07703,17.31
2013/6/1,Japan,0,0.47282,0.018565974,-0.212084758,-0.2,-5.946453539,100,151.48223,99.79987,17.31
2013/6/1,UK,0,1.32822,1.586638656,2.421052632,-0.5,0.80091517,100,358.99347,97.32408,17.31
2013/6/1,USA,0,1.48,1.551852007,1.741025582,-0.6,2.083908383,-40.21913972,192.82518,98.90295,17.31
2013/7/1,Canada,0,1.011363636,1.570228744,0.497101864,-0.6,-2.146063206,-100,223.5266,99.33533445,13.51
2013/7/1,France,0,1.965090909,0.029837964,1.169710651,0.9,-2.326223161,100,318.23907,97.34954,13.51
2013/7/1,Germany,0,1.307363636,-0.440666126,1.653691224,0,-2.472802134,13.51202863,198.88418,100.4413,13.51
2013/7/1,Italy,0,4.003090909,-2.905476821,2.203060084,2.4,-3.451800537,8.320974486,171.18169,96.12095,13.51
2013/7/1,Japan,0,0.48318,0.007942155,-0.317459031,-0.3,-8.163719562,-100,101.26132,100.2225,13.51
2013/7/1,UK,0,1.56722,0.993899699,2.428722281,-0.3,-0.458196279,100,371.50231,97.31844,13.51
2013/7/1,USA,0,1.68,1.700868486,1.594867763,-0.3,1.471291537,-68.32890755,157.5333,98.77381,13.51
2013/8/1,Canada,0,1.020394737,1.570228744,1.237617326,-0.5,1.088661863,-100,174.39271,99.29660658,14.07
2013/8/1,France,0,2.01665,0.029837964,1.042305334,0.9,-1.737222363,-100,242.87603,97.25758,14.07
2013/8/1,Germany,0,1.32015,-0.440666126,1.545890528,0,-2.16748898,-100,152.42019,100.5744,14.07
2013/8/1,Italy,0,4.26965,-2.905476821,1.908401997,1.9,-4.545442335,-97.30322466,184.06683,96.28111,14.07
2013/8/1,Japan,0,0.39991,0.007942155,-0.739176839,-0.2,-6.43865679,-100,123.49769,100.5846,14.07
2013/8/1,UK,0,1.66822,0.993899699,2.415966387,-0.4,0.808324989,-100,265.68391,97.27979,14.07
2013/8/1,USA,0,1.76,1.700868486,1.977930202,-0.6,1.624580862,-100,114.65412,98.8774,14.07
2013/9/1,Canada,0,0.889,1.570228744,0.986024003,-0.1,1.538897595,100,258.24166,99.20721666,13.03
2013/9/1,France,0,1.86395,0.029837964,0.972940103,0.9,-0.802917332,100,259.25509,97.09077,13.03
2013/9/1,Germany,0,1.14845,-0.440666126,1.440931627,-0.1,-1.173016702,-55.61151708,201.00304,100.6448,13.03
2013/9/1,Italy,0,4.43395,-2.905476821,1.61442946,1.4,-5.337401131,-100,241.01821,96.44694,13.03
2013/9/1,Japan,0,0.242,0.007942155,-0.946368428,-0.4,-5.383182647,-100,88.96143,100.7976,13.03
2013/9/1,UK,0,1.46992,0.993899699,2.51572327,-0.4,1.611057906,-100,274.71902,97.38625,13.03
2013/9/1,USA,0,1.75,1.700868486,1.473896275,-0.7,2.574648073,-20.9366522,124.94082,99.04517,13.03
2013/10/1,Canada,0,0.766136364,1.824159273,0.409156259,-0.2,-0.063281734,-100,206.53091,99.14083874,13.97
2013/10/1,France,0,1.591095238,0.854563441,0.688259109,0.9,0.279932281,100,300.53116,96.89919,13.97
2013/10/1,Germany,0,0.987285714,0.455499607,1.154951705,-0.1,0.198413757,-97.881192,131.46474,100.6755,13.97
