date,country,real_gdp,cpi,unemployment_rate,epu,10_yr_yld,3_mo_yld,oecd_rec,ind_out,comp_consumer_conf,pcar_reg,vix
1989-09-01,France,361645300000.0,65.75837,9.6,79.52281,8.55,9.3491,0.0,90.13474,101.1189,0.799866182083605,
1989-09-01,Germany,,61.38884,,,7.0,7.41,0.0,70.03357,101.4112,1.2322558185603865,
1989-09-01,Italy,,49.18228,9.6,,,12.6783,0.0,112.5163,102.5416,17.188385750094163,
1989-09-01,Japan,,89.48841999999999,2.2,41.92749,5.096,,0.0,100.8002,102.3452,1.3365524920903336,
1989-09-01,UK,315554000000.0,51.5,6.9,,10.21,14.07217,1.0,79.62085,98.61423,-11.220472440944878,
1989-09-01,USA,9919228000000.0,52.73883000000001,5.3,90.9182,8.19,8.78,1.0,60.94712,100.8713,-6.692522774420489,
1989-10-01,Canada,289698250000.0,59.9684,7.2,76.84036,9.4905,12.33,1.0,69.53526,99.4709872216949,-5.2450916346964656,
1989-10-01,France,366806800000.0,66.05243,9.6,91.54791,8.81,10.0217,0.0,90.96166,101.2326,0.908172039766484,
1989-10-01,Germany,,61.58455,,,7.2,8.13,0.0,70.22033,101.4177,1.4233565244878217,
1989-10-01,Italy,,49.57637,9.4,,,12.686,0.0,112.99,102.6966,4.479666070409504,
1989-10-01,Japan,,90.09926,2.2,71.68958,5.156,,0.0,100.1918,102.4444,1.6820515325085277,
1989-10-01,UK,315515000000.0,51.9,6.8,,10.45,15.06818,1.0,79.19958,98.17403,1.8292682926829404,
1989-10-01,USA,9938767000000.0,52.991980000000005,5.3,91.59669,8.01,8.6,1.0,60.87436,100.8542,-15.263412276462056,
1989-11-01,Canada,289698250000.0,60.12642,7.5,75.00902,9.48857142857143,12.352,1.0,70.24908,99.2386105822909,1.2083683267107008,
1989-11-01,France,366806800000.0,66.1627,9.6,108.77422,9.05,10.5083,0.0,91.97234,101.3424,-2.41394947848925,
1989-11-01,Germany,,61.715030000000006,,,7.5,8.29,0.0,70.53159,101.4517,-4.370893277690299,
1989-11-01,Italy,,49.85223,9.4,,,12.707,0.0,113.1085,102.7262,-10.29765237567483,
1989-11-01,Japan,,89.18299999999999,2.2,68.61228,5.371,,0.0,100.9016,102.4387,1.6934945266600965,
1989-11-01,UK,315515000000.0,52.1,6.8,,10.55,15.15412,1.0,79.83149,98.05036,-0.9254218835057214,
1989-11-01,USA,9938767000000.0,53.11855,5.4,107.84913,7.87,8.39,1.0,61.07926,100.7303,-2.623773671001605,
1989-12-01,Canada,289698250000.0,60.12642,7.7,57.92606,9.58105263157895,12.345,1.0,71.02102,99.2065377630319,2.7656333213608955,
1989-12-01,France,366806800000.0,66.23621,9.6,67.24018,9.12,10.8863,0.0,92.24799,101.4053,0.652630181337239,
1989-12-01,Germany,,61.91074,,,7.5,8.11,0.0,71.71438,101.5428,5.577501176726191,
1989-12-01,Italy,,50.04928,9.3,,,12.76,0.0,113.9375,102.7031,-15.8668324701448,
1989-12-01,Japan,,89.28481,2.1,92.2292,5.52,,0.0,101.5101,102.3758,1.6956615081405584,
1989-12-01,UK,315515000000.0,52.2,6.8,,10.56,15.15179,1.0,79.72617,98.15345,2.582417582417581,
1989-12-01,USA,9938767000000.0,53.20293,5.4,107.09523,7.84,8.32,1.0,61.42253,100.6563,2.143861293345831,
1990-01-01,Canada,292484250000.0,60.600480000000005,7.9,90.4678,9.83772727272727,12.244,1.0,69.42423,99.2803667787467,-3.5324318461204647,23.35
1990-01-01,France,367889100000.0,66.42,9.5,75.87446,9.54,11.3332,0.0,91.27951,101.4225,0.601721959807412,23.35
1990-01-01,Germany,,62.23693000000001,,,7.695,8.3,0.0,71.58987,101.5535,-3.339669865691722,23.35
1990-01-01,Italy,,50.52218,9.1,,,12.8522,1.0,110.5632,102.7453,120.01880983849225,23.35
1990-01-01,Japan,,89.69203,2.2,111.30325,6.449,,0.0,100.9016,102.3104,0.3365504906335415,23.35
1990-01-01,UK,317117000000.0,52.4,6.8,,10.89,15.19837,1.0,78.88362,98.14391,-1.0176754151044471,23.35
1990-01-01,USA,10047386000000.0,53.75142,5.4,100.35918,8.21,8.16,1.0,61.10583,100.6537,19.50911801812135,23.35
1990-02-01,Canada,292484250000.0,60.99551999999999,7.7,77.06073,10.283,12.8425,1.0,69.78564,99.2723680564127,-4.079057506590219,23.26
1990-02-01,France,367889100000.0,66.56,9.5,113.93445,9.97,11.046,1.0,92.77011,101.377,1.39847796375959,23.26
1990-02-01,Germany,,62.49788,,,8.575,8.31,0.0,71.27861,101.4338,2.134837413627628,23.26
1990-02-01,Italy,,50.91627,9.0,,,12.926,1.0,111.1652,102.8754,-23.70103631911517,23.26
1990-02-01,Japan,,89.79384,2.2,107.26021,6.778,,0.0,101.4087,102.2753,-1.402230184335365,23.26
1990-02-01,UK,317117000000.0,52.9,6.8,,11.33,15.14922,1.0,78.35703,97.65703,-7.034632034632039,23.26
1990-02-01,USA,10047386000000.0,54.00457,5.3,89.59095,8.47,8.22,1.0,61.66768,100.6357,-9.030710172744724,23.26
1990-03-01,Canada,292484250000.0,61.23255,7.3,92.68954,10.8059090909091,13.3575,1.0,70.12625,99.0817691366633,6.161921383729721,20.06
1990-03-01,France,367889100000.0,66.72,9.5,134.37509,9.98,10.6716,1.0,92.3092,101.3218,0.237242614145032,20.06
1990-03-01,Germany,,62.49788,,,8.645,8.48,0.0,71.96339,101.3259,-1.7201018563824264,20.06
1990-03-01,Italy,,51.11332,8.9,,,12.96,1.0,111.5665,102.9516,-14.452663109293418,20.06
1990-03-01,Japan,,90.09926,2.0,137.04398,6.899,,0.0,103.234,102.256,-0.2860767040487441,20.06
1990-03-01,UK,317117000000.0,53.1,6.7,,12.42,15.31676,1.0,79.51553,96.94207,1.920838183934808,20.06
1990-03-01,USA,10047386000000.0,54.2999,5.2,86.06529,8.59,8.35,1.0,61.96109,100.7045,0.3586876252769356,20.06
1990-04-01,Canada,291310750000.0,61.23255,7.6,109.27046,11.5185,13.515,1.0,69.58864,98.7027533961219,-7.498558441399115,21.4
1990-04-01,France,369802400000.0,67.09,9.4,96.06862,9.59,10.0167,1.0,92.77011,101.1877,-8.53490922262413,21.4
1990-04-01,Germany,,62.62836,,,8.7625,8.27,0.0,70.71835,101.3768,-1.6949095436002573,21.4
1990-04-01,Italy,,51.31036,8.9,,,12.33,1.0,112.4695,103.0265,2.355983205814137,21.4
1990-04-01,Japan,,90.91372,2.1,129.38129,6.906,,0.0,103.4369,102.2248,2.23792706073056,21.4
1990-04-01,UK,319239000000.0,54.4,6.8,,12.74,15.25744,1.0,80.04213,96.66903,-3.141062250142785,21.4
1990-04-01,USA,10083855000000.0,54.38428,5.4,76.6617,8.79,8.42,1.0,61.81528,100.7568,-1.135288552507096,21.4
1990-05-01,Canada,291310750000.0,61.54859,7.8,130.70743,11.145,13.76,1.0,69.7365,98.4150589671508,-4.041274851784544,18.1
1990-05-01,France,369802400000.0,67.19,9.4,63.14083,9.56,9.8143,1.0,93.04469,101.0235,10.2888204148945,18.1
1990-05-01,Germany,,62.75883,,,8.715,8.33,0.0,72.52365,101.4613,7.801355642215822,18.1
1990-05-01,Italy,,51.46799,8.9,,,12.27,1.0,111.1652,102.8905,-8.157498749461034,18.1
1990-05-01,Japan,,91.32095,2.1,85.41154,6.508,,0.0,104.1467,102.1613,3.243208669465085,18.1
1990-05-01,UK,319239000000.0,55.0,6.7,,12.41,15.19429,1.0,79.51553,96.70425,7.134433962264161,18.1
1990-05-01,USA,10083855000000.0,54.51086,5.4,118.53795,8.76,8.35,1.0,62.00134,100.6273,-2.934609250398729,18.1
1990-06-01,Canada,291310750000.0,61.78562,7.6,164.17134,10.74,13.8175,1.0,69.83949,98.1703592177287,6.378714581893565,16.82
1990-06-01,France,369802400000.0,67.18,9.4,101.28418,9.69,10.0737,1.0,91.67178,100.9451,-2.66844398972957,16.82
1990-06-01,Germany,,62.82406999999999,,,8.8325,8.3,0.0,72.52365,101.5351,-4.879328625039809,16.82
1990-06-01,Italy,,51.70445,8.9,,,11.49,1.0,110.0615,102.6484,-10.73831252984561,16.82
1990-06-01,Japan,,91.01553,2.2,129.19009,6.421,,0.0,104.4509,102.0826,1.091396813028921,16.82
1990-06-01,UK,319239000000.0,55.2,6.7,,11.8,15.01302,1.0,80.67404,96.93753,-7.539900935608149,16.82
1990-06-01,USA,10083855000000.0,54.80619,5.2,120.52674,8.48,8.23,1.0,62.20623,100.3423,1.0515938218862886,16.82
1990-07-01,Canada,289223000000.0,62.02265,7.9,88.38757,10.6542857142857,13.675,1.0,69.90327,97.8799571804215,-5.957253296953167,18.39
1990-07-01,France,371996400000.0,67.2,9.3,63.81175,9.59,10.0501,1.0,91.711,100.8511,-4.61852564977234,18.39
1990-07-01,Germany,,62.82406999999999,,,8.545,8.26,0.0,73.20843,101.55,9.718140759551924,18.39
1990-07-01,Italy,,51.86208,8.8,,,11.59,1.0,110.3625,102.2859,1.5527351106486296,18.39
1990-07-01,Japan,,90.81191,2.1,129.66475,6.772,,0.0,105.3636,102.0157,-1.200302602851714,18.39
1990-07-01,UK,315744000000.0,55.2,6.8,,11.84,14.9858,1.0,78.77831,97.17142,-1.785714285714278,18.39
1990-07-01,USA,10090569000000.0,55.01715,5.5,111.56962,8.47,8.1,1.0,62.10275,99.86092,-0.888888888888893,18.39
1990-08-01,Canada,289223000000.0,62.10166,8.1,116.57483,10.705,13.256,1.0,68.84032,97.6594853018041,3.4056369162752267,28.18
1990-08-01,France,371996400000.0,67.64,9.3,55.49462,10.06,10.1915,1.0,91.23048,100.6065,6.105818648073,28.18
1990-08-01,Germany,,63.01979,,,8.9975,8.45,0.0,73.64419,101.3996,4.18249428823999,28.18
1990-08-01,Italy,,52.21677,8.8,,,11.64,1.0,111.5665,101.8565,-4.177668343499896,28.18
1990-08-01,Japan,,91.11733,2.0,82.51282,7.62,,0.0,106.2763,101.9847,2.194286814590217,28.18
1990-08-01,UK,315744000000.0,55.7,6.8,,12.15,15.01664,1.0,78.88362,97.26564,2.1212121212121167,28.18
1990-08-01,USA,10090569000000.0,55.52345,5.7,142.16524,8.75,7.97,1.0,62.32717,99.08856,0.5359291261074091,28.18
1990-09-01,Canada,289223000000.0,62.25968,8.5,118.00336,10.9794736842105,12.755,1.0,67.63801,97.445122659211,-7.531565234818629,29.11
1990-09-01,France,371996400000.0,68.12,9.3,157.42015,10.49,10.3466,1.0,91.92674,100.1631,-5.82636745862919,29.11
1990-09-01,Germany,,63.2155,,,9.105,8.47,0.0,74.32896,101.1154,-5.672766570839265,29.11
1990-09-01,Italy,,52.492630000000005,8.8,,,10.82,1.0,111.2655,101.3288,-3.818113165795963,29.11
1990-09-01,Japan,,91.82998,2.1,150.93512,8.032,,1.0,105.3636,101.9863,-4.724450687218019,29.11
1990-09-01,UK,315744000000.0,56.2,6.9,,12.1,14.95117,1.0,78.46235,97.38184,-1.0089020771513415,29.11
1990-09-01,USA,10090569000000.0,55.98755,5.9,157.69529,8.89,8.06,1.0,62.3469,98.34657,5.0805047867711055,29.11
1990-10-01,Canada,286647750000.0,62.81275,8.8,166.11519,11.1827272727273,12.578,1.0,67.67014,97.2140668393532,1.4506993411166345,29.63
1990-10-01,France,371373000000.0,68.42,9.3,157.21353,10.38,10.0364,1.0,91.57371,99.93661,-4.11147756556413,29.63
1990-10-01,Germany,,63.67216,,,9.0675,8.6,0.0,74.45347,100.9214,8.5867404155777,29.63
1990-10-01,Italy,,52.92612,8.8,,,11.49,1.0,110.6635,101.0431,-1.2566172083302052,29.63
1990-10-01,Japan,,92.84805,2.2,99.21724,7.6,,1.0,107.4932,102.0207,1.0591209794422212,29.63
1990-10-01,UK,314148000000.0,56.7,7.0,,11.74,14.06216,1.0,78.35703,97.76339,-4.736211031175061,29.63
1990-10-01,USA,9998704000000.0,56.32507,5.9,141.11953,8.72,8.06,1.0,61.9603,97.75354,-5.217931462884353,29.63
1990-11-01,Canada,286647750000.0,63.20779,9.1,148.14756,10.6185714285714,12.405,1.0,66.90056,97.1988965809116,-2.187660229020686,24.89
1990-11-01,France,371373000000.0,68.31,9.3,123.07102,10.21,10.003,1.0,90.54402,99.8237,-6.25414731254147,24.89
1990-11-01,Germany,,63.54169,,,8.9325,8.88,0.0,74.45347,100.8458,0.50560018001889,24.89
1990-11-01,Italy,,53.2414,8.7,,,12.67,1.0,109.0583,101.0709,-1.9007237739781715,24.89
1990-11-01,Japan,,92.74625,2.0,64.75842,7.08,,1.0,106.7833,102.0902,-2.896058125167844,24.89
1990-11-01,UK,314148000000.0,56.9,7.1,,11.37,13.68111,1.0,77.93575,98.11544,-4.908747640025161,24.89
1990-11-01,USA,9998704000000.0,56.45165,6.2,145.29094,8.39,8.03,1.0,61.1882,97.54295,-6.051338066630247,24.89
1990-12-01,Canada,286647750000.0,63.128780000000006,9.5,123.48669,10.2547368421053,12.05,1.0,66.36436,97.4947681009538,-3.437882229599852,23.36
1990-12-01,France,371373000000.0,68.26,9.3,119.05862,9.94,10.2737,1.0,91.64236,99.69286,3.96507992685659,23.36
1990-12-01,Germany,,63.606930000000006,,,8.845,9.21,0.0,74.76472,100.7226,-17.91055805396594,23.36
1990-12-01,Italy,,53.35961999999999,8.7,,,13.72,1.0,110.8642,100.9857,-7.311249205415374,23.36
1990-12-01,Japan,,92.64444,2.0,150.04018,6.454,,1.0,106.8847,102.1643,2.50818983808047,23.36
1990-12-01,UK,314148000000.0,57.0,7.4,,10.84,13.8817,1.0,77.6198,98.50792,-4.765056254136351,23.36
1990-12-01,USA,9998704000000.0,56.45165,6.3,134.48512,8.08,7.82,1.0,60.75878,97.60697,0.9301244041390402,23.36
1991-01-01,Canada,282524000000.0,64.78799000000001,9.8,182.07408,10.1163636363636,11.366,1.0,66.70356,98.0745853533758,17.956721707004448,27.43
1991-01-01,France,372204300000.0,68.64,9.2,102.5612,9.77,10.2747,1.0,92.8976,99.57645,-1.7543063341125,27.43
1991-01-01,Germany,557516960000.0,63.99836,5.2,,8.9275,9.35,0.0,77.05526,100.4213,38.68313165043089,27.43
1991-01-01,Italy,,53.69331,8.7,,,13.39,1.0,111.4662,100.7847,91.83993154040036,27.43
1991-01-01,Japan,,93.25528,2.0,163.17007,6.432,,1.0,107.5946,102.2023,-3.280682266903202,27.43
1991-01-01,UK,312596000000.0,57.0,7.5,,10.59,14.01087,1.0,77.40916,98.4442,1.6678248783877756,27.43
1991-01-01,USA,9951916000000.0,56.78918,6.4,175.65861,8.09,7.17,1.0,60.55973,97.95465,-10.713051491763624,27.43
1991-02-01,Canada,282524000000.0,64.78799000000001,10.2,129.96606,9.551,10.52,1.0,65.54471,98.4931285088596,-4.972961916571856,21.6
1991-02-01,France,372204300000.0,68.82,9.3,120.20461,9.12,9.7937,1.0,92.53475,99.7751,-0.800993300993302,21.6
1991-02-01,Germany,557516960000.0,64.27823000000001,5.2,,8.35,9.08,0.0,76.14754,100.0853,-8.749390487857475,21.6
1991-02-01,Italy,,54.10873,8.6,,,13.52,1.0,109.3592,100.7302,-20.53986494068623,21.6
1991-02-01,Japan,,92.94986,2.1,131.24524,6.309,,1.0,108.0002,102.1704,0.0847237851994276,21.6
1991-02-01,UK,312596000000.0,57.2,7.7,,10.13,13.29532,1.0,77.40916,98.65983,-10.731373889268614,21.6
1991-02-01,USA,9951916000000.0,56.87356,6.6,115.21345,7.85,6.52,1.0,60.12268,98.58894,5.54767126822346,21.6
1991-03-01,Canada,282524000000.0,65.02502,10.5,145.0634,9.621,9.9575,1.0,65.59007,98.7934948538535,-6.00675339351298,17.74
1991-03-01,France,372204300000.0,68.95,9.3,129.1983,9.05,9.4259,1.0,91.37758,100.1292,4.77141343517316,17.74
1991-03-01,Germany,557516960000.0,64.27823000000001,5.3,,8.4275,9.09,0.0,75.64325,99.8755,4.778957475910392,17.74
1991-03-01,Italy,,54.4203,8.6,,13.767,12.64,1.0,108.7573,101.1702,-1.8543711081266807,17.74
1991-03-01,Japan,,93.45889,2.2,99.33277,6.591,,1.0,106.9862,102.0949,-0.5520105936531363,17.74
1991-03-01,UK,312596000000.0,57.5,8.1,,10.29,12.4628,1.0,76.56661,99.22172,14.39509954058192,17.74
1991-03-01,USA,9951916000000.0,56.95794,6.8,116.02571,8.11,6.45,1.0,59.7804,99.31223,4.5715682679379,17.74
1991-04-01,Canada,283880000000.0,65.02502,10.3,128.06712,9.52045454545454,9.7075,1.0,65.62644,99.0885556350886,1.492815022614083,17.37
1991-04-01,France,373454900000.0,69.16,9.4,120.83728,8.9,9.3466,1.0,91.32854,100.1109,-4.36408492573722,17.37
1991-04-01,Germany,554566330000.0,64.55811,5.3,,8.3575,9.18,1.0,75.03811,99.94212,-4.873664970558064,17.37
1991-04-01,Italy,,54.62801,8.5,,13.433,12.04,1.0,107.754,101.4252,-15.47056557359802,17.37
1991-04-01,Japan,,93.96793,2.1,80.02833,6.64,,1.0,107.3918,102.0033,0.582105817791212,17.37
1991-04-01,UK,312235000000.0,58.7,8.3,,10.19,12.01492,1.0,75.51343,99.58957,-14.926372155287822,17.37
1991-04-01,USA,10029510000000.0,57.04232,6.7,107.24167,8.04,6.06,1.0,59.93791,99.51653,-8.042080654587949,17.37
1991-05-01,Canada,283880000000.0,65.34106,10.2,92.58369,9.58181818181818,9.198,1.0,66.11823,99.2605897145842,7.15262794206821,16.93
1991-05-01,France,373454900000.0,69.38,9.4,116.28113,8.88,9.2344,1.0,91.44622,99.86898,-0.656537779972674,16.93
1991-05-01,Germany,554566330000.0,64.74469,5.3,,8.395,9.08,1.0,73.82781,99.98056,3.737956896457895,16.93
1991-05-01,Italy,,54.83572,8.5,,13.06,11.57,1.0,109.0583,101.4123,1.1828655532893946,16.93
1991-05-01,Japan,,94.47697,2.1,57.51787,6.637,,1.0,108.5073,101.9074,0.5888075506396309,16.93
1991-05-01,UK,312235000000.0,59.2,8.5,,10.38,11.56522,1.0,76.4613,99.66592,-0.7081038552320938,16.93
1991-05-01,USA,10029510000000.0,57.211090000000006,6.9,94.75868,8.07,5.91,1.0,60.53396,99.4995,4.118469556374731,16.93
1991-06-01,Canada,283880000000.0,65.6571,10.5,93.47289,9.9265,8.8325,1.0,66.45932,99.35361791938,5.859205348564824,17.14
1991-06-01,France,373454900000.0,69.55,9.5,149.96433,9.15,9.7066,1.0,91.80907,99.53448,1.75687925841448,17.14
1991-06-01,Germany,554566330000.0,65.11786,5.4,,8.4075,9.06,1.0,77.05526,99.72223,13.408158689698135,17.14
1991-06-01,Italy,,55.09536,8.4,,13.094,11.56,1.0,109.4596,101.3625,-7.981772141028919,17.14
1991-06-01,Japan,,94.06974,2.1,67.61722,6.735,,1.0,105.3636,101.8045,-3.985494194753405,17.14
1991-06-01,UK,312235000000.0,59.5,8.6,,10.58,11.29844,1.0,76.67194,99.57942,-5.150554675118862,17.14
1991-06-01,USA,10029510000000.0,57.37985,6.9,96.9376,8.28,6.07,1.0,61.02365,99.56474,1.5871078012452489,17.14
1991-07-01,Canada,284256500000.0,65.73611,10.5,90.35232,9.97772727272727,8.76,1.0,66.64262,99.4013689620402,-2.753776341145032,17.29
1991-07-01,France,374764800000.0,69.73,9.6,98.35049,9.19,9.593,1.0,90.25963,99.38345,1.8708079246389,17.29
1991-07-01,Germany,553355810000.0,65.8642,5.5,,8.6325,9.15,1.0,74.83639,99.24191,20.53998222365488,17.29
1991-07-01,Italy,,55.30307,8.4,,13.337,11.81,1.0,109.4596,101.3448,2.0784973522438923,17.29
1991-07-01,Japan,,93.96793,2.1,93.43324,6.67,,1.0,107.696,101.6809,1.5170238211351978,17.29
1991-07-01,UK,311624000000.0,59.3,8.8,,10.28,11.12976,1.0,76.04002,99.55813,8.270676691729324,17.29
1991-07-01,USA,10080195000000.0,57.46423000000001,6.8,93.53158,8.27,5.98,1.0,61.18414,99.62606,2.788126427112133,17.29
1991-08-01,Canada,284256500000.0,65.81512,10.5,76.42751,9.74142857142857,8.7225,1.0,66.55522,99.334251235858,-10.212221938123236,15.68
1991-08-01,France,374764800000.0,69.81,9.7,97.80922,9.11,9.5992,1.0,91.25009,99.43217,-4.51919387962356,15.68
1991-08-01,Germany,553355810000.0,65.8642,5.6,,8.52,9.31,1.0,73.6261,99.02395,-58.46198483517752,15.68
1991-08-01,Italy,,55.45885,8.4,,13.448,11.97,1.0,110.0615,101.398,-6.563634944152567,15.68
1991-08-01,Japan,,94.17155,2.1,110.32553,6.414,,1.0,105.9721,101.524,1.5391768931397964,15.68
1991-08-01,UK,311624000000.0,59.9,9.0,,10.03,10.93324,1.0,75.19747,99.89005,13.657407407407431,15.68
1991-08-01,USA,10080195000000.0,57.633,6.9,100.59554,7.9,5.65,1.0,61.19702,99.59038,-4.057056003741368,15.68
1991-09-01,Canada,284256500000.0,65.6571,10.3,115.77344,9.441,8.59,1.0,66.82592,99.0822131875341,9.125469871283736,16.96
1991-09-01,France,374764800000.0,69.92,9.8,76.76366,8.88,9.4302,1.0,91.55409,99.56171,5.33403453206802,16.96
1991-09-01,Germany,553355810000.0,65.8642,5.7,,8.455,9.27,1.0,73.42439,99.13608,27.81373463812136,16.96
1991-09-01,Italy,,55.71849,8.5,,13.017,11.75,1.0,111.2655,101.4667,-6.465539199090928,16.96
1991-09-01,Japan,,94.37516,2.1,88.13293,6.081,,1.0,106.0735,101.3538,-2.011844044577385,16.96
1991-09-01,UK,311624000000.0,60.1,9.0,,9.64,10.33408,1.0,75.30279,100.4155,-5.023761031907684,16.96
1991-09-01,USA,10080195000000.0,57.886140000000005,6.9,117.04782,7.65,5.47,1.0,61.70296,99.39061,1.4745308310991945,16.96
1991-10-01,Canada,284756000000.0,65.57809,10.3,133.40713,9.00681818181818,8.366,1.0,66.53585,98.6418610433587,-16.18193917093983,16.36
1991-10-01,France,376883000000.0,70.28,9.9,128.87906,8.8,9.325,1.0,91.15202,99.60132,-12.3010641699531,16.36
1991-10-01,Germany,560467600000.0,66.89041,5.8,,8.3475,9.38,1.0,74.53381,99.33208,8.06003417064954,16.36
1991-10-01,Italy,,55.97813000000001,8.5,,12.791,11.51,1.0,110.5632,101.375,13.292347927288306,16.36
1991-10-01,Japan,,95.39323,2.0,83.83375,5.885,,1.0,105.3636,101.1973,1.300290951203091,16.36
1991-10-01,UK,312006000000.0,60.4,9.0,,9.72,10.45823,1.0,76.25066,100.7242,-9.57827019299499,16.36
1991-10-01,USA,10115329000000.0,57.97051999999999,7.0,105.54142,7.53,5.33,0.0,61.63963,98.91525,-3.2905007805932383,16.36
1991-11-01,Canada,284756000000.0,65.81512,10.4,112.89115,8.5735,7.8475,1.0,66.19807,98.3284968575361,6.229860365198706,17.77
1991-11-01,France,376883000000.0,70.55,10.0,99.00208,8.81,9.5406,1.0,92.6132,99.59484,8.08210678487588,17.77
1991-11-01,Germany,560467600000.0,67.17029000000001,5.9,,8.315,9.43,1.0,75.34068,99.47767,3.51474505278607,17.77
1991-11-01,Italy,,56.34163,8.7,,12.908,11.82,1.0,111.1652,101.2469,-5.810825267077987,17.77
1991-11-01,Japan,,95.49503,2.1,117.19335,5.927,,1.0,106.0735,101.0758,-1.068812418890067,17.77
1991-11-01,UK,312006000000.0,60.5,9.1,,9.77,10.52977,1.0,76.4613,100.5868,2.213438735177861,17.77
1991-11-01,USA,10115329000000.0,58.13929,7.0,122.24914,7.42,4.94,0.0,61.55616,98.3261,1.763318018129878,17.77
1991-12-01,Canada,284756000000.0,65.49908,10.3,137.79466,8.4135,7.455,1.0,65.49747,98.1155893946481,-3.493500974487481,18.35
1991-12-01,France,376883000000.0,70.32,10.1,103.47968,8.8,10.1104,1.0,91.77965,99.54993,1.36949008096208,18.35
1991-12-01,Germany,560467600000.0,67.26358,6.0,,8.2125,9.58,1.0,75.44154,99.56575,-18.770796538114343,18.35
1991-12-01,Italy,,56.49741,8.6,,12.952,12.92,1.0,109.6602,101.109,-5.92550569869811,18.35
1991-12-01,Japan,,95.08781,2.1,81.90053,5.719,,1.0,104.6538,100.978,-2.7281773841975903,18.35
1991-12-01,UK,312006000000.0,60.7,9.2,,9.66,10.84837,1.0,76.14534,100.2757,-0.7733952049497196,18.35
1991-12-01,USA,10115329000000.0,58.18148000000001,7.3,139.99912,7.09,4.47,0.0,61.27117,97.97945,-3.599755948749236,18.35
1992-01-01,Canada,284957000000.0,65.81512,10.4,127.42578,8.14045454545455,7.31,1.0,66.41869,97.9481383154771,10.103709552515314,17.68
1992-01-01,France,379933800000.0,70.44,10.2,64.89086,8.46,9.9822,1.0,92.01501,99.62934,2.53616842400253,17.68
1992-01-01,Germany,569054120000.0,67.63675,6.0,,7.9475,9.53,1.0,76.34926,99.47488,44.56761501872036,17.68
1992-01-01,Italy,,56.8609,8.6,,12.677,12.15,1.0,110.5632,101.046,62.81086346095329,17.68
1992-01-01,Japan,,94.88419,2.1,95.01215,5.449,,1.0,103.9439,100.8904,0.5159444608513513,17.68
1992-01-01,UK,311904000000.0,60.5,9.3,,9.46,10.71773,1.0,76.14534,100.1991,0.8573655494933622,17.68
1992-01-01,USA,10236435000000.0,58.26586,7.3,109.20085,7.03,4.05,0.0,60.95297,97.93081,2.645569620253162,17.68
1992-02-01,Canada,284957000000.0,65.81512,10.5,114.88916,8.387,7.2525,1.0,66.35302,97.9555816398939,-6.516252706485922,17.48
1992-02-01,France,379933800000.0,70.74,10.3,73.68728,8.46,10.0471,1.0,91.27951,99.87897,2.11984558095043,17.48
1992-02-01,Germany,569054120000.0,68.00992,6.1,,7.92,9.61,1.0,77.66041,99.28458,-0.6105810314728385,17.48
1992-02-01,Italy,,57.17247,8.7,,12.608,12.21,1.0,110.5632,101.0668,-16.543004928513536,17.48
1992-02-01,Japan,,94.78239,2.0,81.09249,5.578,,1.0,103.6397,100.8034,-2.085262585806448,17.48
1992-02-01,UK,311904000000.0,60.8,9.3,,9.3,10.42031,1.0,76.56661,100.5572,-5.641421947449767,17.48
1992-02-01,USA,10236435000000.0,58.47682,7.4,125.53676,7.34,4.07,0.0,61.38923,98.17536,3.2679738562091565,17.48
1992-03-01,Canada,284957000000.0,66.05215,10.9,136.23381,8.745,7.54,1.0,66.29775,98.1907633961923,-5.493759773404537,17.52
1992-03-01,France,379933800000.0,70.97,10.3,68.80319,8.59,10.1195,1.0,92.17191,100.1221,-6.84252490953394,17.52
1992-03-01,Germany,569054120000.0,68.28979,6.2,,8.0275,9.7,1.0,75.44154,98.90512,-5.218502058017576,17.52
1992-03-01,Italy,,57.43211,8.7,,12.575,12.3,1.0,110.3625,101.1948,-7.14501034096644,17.52
1992-03-01,Japan,,95.29142,2.1,79.62749,5.531,,1.0,102.1185,100.7075,-3.2899034593529386,17.52
1992-03-01,UK,311904000000.0,61.1,9.3,,9.68,10.67045,1.0,76.25066,101.0659,1.4742014742014795,17.52
1992-03-01,USA,10236435000000.0,58.77216,7.4,91.70582,7.54,4.25,0.0,61.9038,98.61414,-2.245044184380231,17.52
1992-04-01,Canada,285281750000.0,66.13116,10.7,114.84096,8.78857142857143,7.118,1.0,66.90245,98.622490296672,3.894664543723267,16.56
1992-04-01,France,380460200000.0,71.12,10.4,86.3441,8.68,10.0409,1.0,91.52467,100.2114,-5.19939907946635,16.56
1992-04-01,Germany,564666260000.0,68.56966,6.3,,8.035,9.75,1.0,75.34068,98.55603,3.730976802835987,16.56
1992-04-01,Italy,,57.63981999999999,8.7,,12.69,12.41,1.0,110.6635,101.1487,27.065472960330915,16.56
1992-04-01,Japan,,96.30949,2.1,71.28645,5.71,,1.0,101.6115,100.5888,2.552286164867192,16.56
1992-04-01,UK,311418000000.0,61.8,9.8,,9.43,10.65483,1.0,76.77725,101.3795,16.384180790960436,16.56
1992-04-01,USA,10347429000000.0,58.85654,7.4,87.58229,7.48,4.0,0.0,62.38179,98.96271,-3.5670657219643203,16.56
