date,country,real_gdp,cpi,unemployment_rate,epu,10_yr_yld,3_mo_yld,oecd_rec,ind_out,comp_consumer_conf,pcar_reg,vix,oil,copper,gps,cli,retail_vol,national_share_price,yield_curve,yield_curve_inverted,yield_curve_diff_1mo,yield_curve_diff_3mo,yield_curve_diff_6mo,pre_recession,country_Australia,country_Canada,country_France,country_Germany,country_Italy,country_Japan,country_South Korea,country_UK,country_USA,real_gdp_log_1mo,real_gdp_log_3mo,real_gdp_log_6mo,real_gdp_log_12mo,cpi_log_1mo,cpi_log_3mo,cpi_log_6mo,cpi_log_12mo,unemployment_rate_diff_1mo,unemployment_rate_diff_3mo,unemployment_rate_diff_6mo,unemployment_rate_diff_12mo,epu_log_1mo,epu_log_3mo,epu_log_6mo,epu_log_12mo,10_yr_yld_diff_1mo,10_yr_yld_diff_3mo,10_yr_yld_diff_6mo,10_yr_yld_diff_12mo,3_mo_yld_diff_1mo,3_mo_yld_diff_3mo,3_mo_yld_diff_6mo,3_mo_yld_diff_12mo,ind_out_log_1mo,ind_out_log_3mo,ind_out_log_6mo,ind_out_log_12mo,comp_consumer_conf_dev,comp_consumer_conf_diff_1mo,comp_consumer_conf_diff_3mo,comp_consumer_conf_diff_6mo,comp_consumer_conf_diff_12mo,vix_log_1mo,vix_log_3mo,vix_log_6mo,vix_log_12mo,oil_log_1mo,oil_log_3mo,oil_log_6mo,oil_log_12mo,copper_log_1mo,copper_log_3mo,copper_log_6mo,copper_log_12mo,gps_log_1mo,gps_log_3mo,gps_log_6mo,gps_log_12mo,cli_dev,cli_diff_1mo,cli_diff_3mo,cli_diff_6mo,cli_diff_12mo,retail_vol_diff_1mo,retail_vol_diff_3mo,retail_vol_diff_6mo,retail_vol_diff_12mo,national_share_price_log_1mo,national_share_price_log_3mo,national_share_price_log_6mo,national_share_price_log_12mo,gdp_qoq_growth,technical_rec,unemployment_3mo_avg,unemployment_12mo_min,sahm_value,epu_rolling_mean_3mo,epu_rolling_std_3mo,epu_rolling_mean_6mo,epu_rolling_std_6mo,epu_rolling_mean_12mo,epu_rolling_std_12mo,vix_rolling_mean_3mo,vix_rolling_std_3mo,vix_rolling_mean_6mo,vix_rolling_std_6mo,vix_rolling_mean_12mo,vix_rolling_std_12mo,national_share_price_rolling_mean_3mo,national_share_price_rolling_std_3mo,national_share_price_rolling_mean_6mo,national_share_price_rolling_std_6mo,national_share_price_rolling_mean_12mo,national_share_price_rolling_std_12mo,unemployment_accel,cpi_yoy_pct,real_rate_10yr,real_rate_3mo,unemployment_rate_lag_1mo,unemployment_rate_lag_3mo,unemployment_rate_lag_6mo,unemployment_rate_lag_12mo,epu_lag_1mo,epu_lag_3mo,epu_lag_6mo,epu_lag_12mo,epu_rolling_mean_3mo_lag_1mo,epu_rolling_mean_3mo_lag_3mo,epu_rolling_mean_3mo_lag_6mo,epu_rolling_mean_3mo_lag_12mo,epu_rolling_mean_6mo_lag_1mo,epu_rolling_mean_6mo_lag_3mo,epu_rolling_mean_6mo_lag_6mo,epu_rolling_mean_6mo_lag_12mo,epu_rolling_mean_12mo_lag_1mo,epu_rolling_mean_12mo_lag_3mo,epu_rolling_mean_12mo_lag_6mo,epu_rolling_mean_12mo_lag_12mo,10_yr_yld_lag_1mo,10_yr_yld_lag_3mo,10_yr_yld_lag_6mo,10_yr_yld_lag_12mo,3_mo_yld_lag_1mo,3_mo_yld_lag_3mo,3_mo_yld_lag_6mo,3_mo_yld_lag_12mo,ind_out_lag_1mo,ind_out_lag_3mo,ind_out_lag_6mo,ind_out_lag_12mo,comp_consumer_conf_lag_1mo,comp_consumer_conf_lag_3mo,comp_consumer_conf_lag_6mo,comp_consumer_conf_lag_12mo,comp_consumer_conf_dev_lag_1mo,comp_consumer_conf_dev_lag_3mo,comp_consumer_conf_dev_lag_6mo,comp_consumer_conf_dev_lag_12mo,vix_lag_1mo,vix_lag_3mo,vix_lag_6mo,vix_lag_12mo,vix_rolling_mean_3mo_lag_1mo,vix_rolling_mean_3mo_lag_3mo,vix_rolling_mean_3mo_lag_6mo,vix_rolling_mean_3mo_lag_12mo,vix_rolling_mean_6mo_lag_1mo,vix_rolling_mean_6mo_lag_3mo,vix_rolling_mean_6mo_lag_6mo,vix_rolling_mean_6mo_lag_12mo,vix_rolling_mean_12mo_lag_1mo,vix_rolling_mean_12mo_lag_3mo,vix_rolling_mean_12mo_lag_6mo,vix_rolling_mean_12mo_lag_12mo,copper_lag_1mo,copper_lag_3mo,copper_lag_6mo,copper_lag_12mo,cli_lag_1mo,cli_lag_3mo,cli_lag_6mo,cli_lag_12mo,cli_dev_lag_1mo,cli_dev_lag_3mo,cli_dev_lag_6mo,cli_dev_lag_12mo,retail_vol_lag_1mo,retail_vol_lag_3mo,retail_vol_lag_6mo,retail_vol_lag_12mo,national_share_price_lag_1mo,national_share_price_lag_3mo,national_share_price_lag_6mo,national_share_price_lag_12mo,national_share_price_rolling_mean_3mo_lag_1mo,national_share_price_rolling_mean_3mo_lag_3mo,national_share_price_rolling_mean_3mo_lag_6mo,national_share_price_rolling_mean_3mo_lag_12mo,national_share_price_rolling_mean_6mo_lag_1mo,national_share_price_rolling_mean_6mo_lag_3mo,national_share_price_rolling_mean_6mo_lag_6mo,national_share_price_rolling_mean_6mo_lag_12mo,national_share_price_rolling_mean_12mo_lag_1mo,national_share_price_rolling_mean_12mo_lag_3mo,national_share_price_rolling_mean_12mo_lag_6mo,national_share_price_rolling_mean_12mo_lag_12mo,yield_curve_lag_1mo,yield_curve_lag_3mo,yield_curve_lag_6mo,yield_curve_lag_12mo,yield_curve_inverted_lag_1mo,yield_curve_inverted_lag_3mo,yield_curve_inverted_lag_6mo,yield_curve_inverted_lag_12mo,sahm_value_lag_1mo,sahm_value_lag_3mo,sahm_value_lag_6mo,sahm_value_lag_12mo,gdp_qoq_growth_lag_1mo,gdp_qoq_growth_lag_3mo,gdp_qoq_growth_lag_6mo,gdp_qoq_growth_lag_12mo,unemployment_accel_lag_1mo,unemployment_accel_lag_3mo,unemployment_accel_lag_6mo,unemployment_accel_lag_12mo,real_rate_10yr_lag_1mo,real_rate_10yr_lag_3mo,real_rate_10yr_lag_6mo,real_rate_10yr_lag_12mo,real_rate_3mo_lag_1mo,real_rate_3mo_lag_3mo,real_rate_3mo_lag_6mo,real_rate_3mo_lag_12mo
1978-02-01,France,,27.82587,,,11.25,9.26,False,74.72911,102.4105,-9.87100574098886,,14.85,81.0,,99.5055970506373,-0.294985250737445,3.869219,1.9900000000000002,0,0.7699999999999996,-0.5700000000000003,-0.35999999999999943,0,False,False,True,False,False,False,False,False,False,,,,,0.004740630929972234,0.011096756055902546,0.03312266205249648,0.08782393352757989,,,,,,,,,0.17999999999999972,0.2400000000000002,0.17999999999999972,0.5899999999999999,-0.5899999999999999,0.8100000000000005,0.5399999999999991,-0.7599999999999998,-0.02737698823064516,-0.021801551916521333,-0.0447002059737347,-0.03764977956550819,2.410499999999999,0.14379999999999882,0.8400000000000034,1.7510000000000048,0.06380000000000052,,,,,0.0,0.0,0.0,0.06611102511206246,0.028805999249081893,0.03902320179573682,-0.03398385281559779,0.013673301900210433,,,,,-0.49440294936269424,0.20496601241499945,0.5743875572214989,0.9041643600744038,-0.5713424808846952,-1.6907978130506252,2.193053026774605,-7.198538550229885,-3.915337501226885,0.02257419104329661,-0.10446732689149041,-0.049356883059180845,-0.08961209223109012,,False,,,,,,,,,,,,,,,,3.905685,0.14455677463197963,4.092812333333334,0.22605118634295976,3.9810156666666665,0.2223131655175283,,9.179587645612376,2.0704123543876243,0.08041235438762406,,,,,,,,,,,,,,,,,,,,,11.07,11.01,11.07,10.66,9.85,8.45,8.72,10.02,76.80323,76.37621,78.1453,77.59628,102.2667,101.5705,100.6595,102.3467,2.2667,1.5704999999999956,0.6594999999999942,2.3466999999999985,,,,,,,,,,,,,,,,,78.7,77.9,83.8,79.9,99.3006310382223,98.9312094934158,98.6014326905629,100.076939531522,-0.6993689617776937,-1.0687905065841932,-1.398567309437098,0.07693953152200095,1.39581256231318,-2.48803827751205,6.90355329949244,3.62035225048944,3.782853,4.295294,4.064983,4.231958,4.0477099999999995,4.2799396666666665,3.974778,4.383579333333333,4.125439666666666,4.127358833333333,3.8692189999999997,4.426762833333334,4.0112439166666665,4.10048925,4.147990916666667,4.8504385,1.2200000000000006,2.5600000000000005,2.3499999999999996,0.6400000000000006,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0941598664002683,1.4640384494430645,0.9623272753450642,1.6543864076216526,0.8741598664002677,-1.095961550556936,-1.3876727246549354,1.014386407621652
1978-02-01,Germany,,43.90509,,,5.9,3.58,False,58.01892,102.022,-9.40504158758481,,14.85,81.0,,99.460838865059,3.97905759162303,10.72663,2.3200000000000003,0,0.20000000000000062,0.25,0.20999999999999996,0,False,False,False,True,False,False,False,False,False,,,,,0.007457170428574855,0.011958219803412717,0.013463159930225732,0.030168258966087436,,,,,,,,,-0.1999999999999993,-0.2999999999999998,-0.5,-1.2999999999999998,-0.3999999999999999,-0.5499999999999998,-0.71,-1.2000000000000002,0.019502294523848107,0.016225326640646465,0.017316398078395245,0.028293445482886703,2.0220000000000056,0.07040000000000646,0.2997000000000014,0.6444000000000045,-0.704899999999995,,,,,0.0,0.0,0.0,0.06611102511206246,0.028805999249081893,0.03902320179573682,-0.03398385281559779,0.013673301900210433,,,,,-0.539161134940997,-0.0016958680569985063,0.0785942236338002,0.12717178786580519,-1.1878115018499926,1.62107259698206,3.34346437128426,3.97905759162303,3.5494120491956154,0.007939792080364327,0.006853160591772323,0.04522053624856559,0.11028531808972142,,False,,,,,,,,,,,,,,,,10.61417,0.1285221315571959,10.527095000000001,0.1778263830538503,10.255747666666666,0.35370663605419556,,3.0627931755458304,2.83720682445417,0.5172068244541697,,,,,,,,,,,,,,,,,,,,,6.1,6.2,6.4,7.2,3.98,4.13,4.29,4.78,56.89838,57.08514,57.02289,56.40037,101.9516,101.7223,101.3776,102.7269,1.9515999999999991,1.7223000000000042,1.377600000000001,2.7269000000000005,,,,,,,,,,,,,,,,,78.7,77.9,83.8,79.9,99.462534733116,99.3822446414252,99.3336670771932,100.648650366909,-0.5374652668839985,-0.6177553585747972,-0.6663329228068022,0.6486503669089956,2.35798499464097,0.63559322033877,0.0,0.429645542427415,10.6418,10.65337,10.25237,9.60654,10.58975,10.440020000000002,10.071153,9.611038,10.448051666666666,10.255586500000001,9.984400333333333,9.582441333333334,10.162406833333334,10.004964666666668,9.783420833333334,9.889132333333334,2.1199999999999997,2.0700000000000003,2.1100000000000003,2.42,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.694435178521487,2.6174485324735377,2.3247768655681735,3.219125498329361,0.5744351785214872,0.5474485324735374,0.21477686556817321,0.799125498329361
1978-02-01,Italy,,14.10281,,,,,False,83.23657,98.44827,-2.04272009023601,,14.85,81.0,,98.4979134455527,,3.887551,,0,,,,0,False,False,False,False,True,False,False,False,False,,,,,0.008077742468885152,0.022783593336759722,0.05796287411228018,0.12677376397447304,,,,,,,,,,,,,,,,,0.028337132963081046,0.00700929829624819,0.029535463013011132,-0.05767569416134055,-1.5517300000000063,0.05999999999998806,0.4813599999999951,1.7435699999999912,2.5337099999999992,,,,,0.0,0.0,0.0,0.06611102511206246,0.028805999249081893,0.03902320179573682,-0.03398385281559779,0.013673301900210433,,,,,-1.5020865544473025,0.36944578636639847,0.9162492057190974,1.1303874016359003,-0.3258175480462029,,,,,0.07435033324148188,0.032106172717975445,0.00502656555473413,-0.08222538551197611,,False,,,,,,,,,,,,,,,,3.672679,0.1911586573737965,3.834936166666667,0.26735264353089633,3.8756241666666664,0.20594923600640766,,13.51601746027531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.91099,82.65518,80.81409,88.17844,98.38827,97.96691,96.7047,95.91456,-1.6117299999999943,-2.0330900000000014,-3.2952999999999975,-4.0854400000000055,,,,,,,,,,,,,,,,,78.7,77.9,83.8,79.9,98.1284676591863,97.5816642398336,97.3675260439168,98.8237309935989,-1.871532340813701,-2.4183357601664,-2.632473956083203,-1.1762690064010997,,,,,3.608994,3.764719,3.868059,4.220716,3.6317350000000004,3.997193333333333,3.8203,4.3606739999999995,3.8316874999999997,3.908746666666667,3.9163121666666663,4.388270333333334,3.903387916666667,4.047622916666667,4.15229125,4.628822166666667,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1978-02-01,Japan,,64.8511,2.1,,,,False,60.65607,,-0.531749800643466,,14.85,81.0,,99.6468190901916,2.047244094488,24.78374,,0,,,,0,False,False,False,False,False,True,False,False,False,,,,,0.003144592814215308,-0.009375184974475204,0.014229433120749313,0.0449512620213941,0.0,0.20000000000000018,0.0,0.20000000000000018,,,,,,,,,,,,,0.00695882940707282,0.018195042426936148,0.01960834080306917,0.026705627342268556,,,,,,,,,,0.0,0.0,0.0,0.06611102511206246,0.028805999249081893,0.03902320179573682,-0.03398385281559779,0.013673301900210433,,,,,-0.3531809098084011,0.21795768114789382,0.5558718812338981,0.4269969643818996,-1.7109193209384017,1.3266927160418671,5.450951241201571,1.2059328093127393,2.423112716818311,0.026834695251908958,0.045959090826117155,0.009092305615455043,0.010248130897158703,,False,2.0666666666666664,1.9000000000000001,0.1666666666666663,,,,,,,,,,,,,24.096790000000002,0.7028190442071375,24.358828333333335,0.7453570189758242,24.332990833333337,0.5144499012001812,,4.597687986760124,,,2.1,1.9,2.1,1.9,,,,,,,,,,,,,,,,,,,,,,,,,60.23544,59.56241,59.47829,59.05765,,,,,,,,,,,,,,,,,,,,,,,,,78.7,77.9,83.8,79.9,99.4288614090437,99.0909472089577,99.2198221258097,101.35773841113,-0.5711385909562949,-0.9090527910422992,-0.7801778741903007,1.3577384111300006,0.720551378446133,-3.40370714671357,0.841311285175261,-0.375868622330311,24.12752,23.67048,24.55942,24.53105,23.725703333333332,24.620866666666668,24.325633333333332,24.17221333333333,24.32144166666667,24.473249999999997,24.307153333333332,23.403503333333333,24.311933333333332,24.35184666666667,23.855328333333333,22.855037499999998,,,,,0.0,0.0,0.0,0.0,0.09999999999999987,0.06666666666666665,0.19999999999999996,0.0,,,,,,,,,,,,,,,,
1978-02-01,South Korea,39456500000000.0,13.5341807318989,,,,,False,,,,,14.85,81.0,,,,,,0,,,,0,False,False,False,False,False,False,True,False,False,0.0,0.036989149718770875,0.09534490218935687,0.15479125261247972,0.028437935320530627,0.04142678468163119,0.05458656690645647,0.12484183042234598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.06611102511206246,0.028805999249081893,0.03902320179573682,-0.03398385281559779,0.013673301900210433,,,,,,,,,,,,,,,,,,3.768176163813619,False,,,,,,,,,,,,,,,,,,,,,,,13.296923762817435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,77.9,83.8,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,3.768176163813619,6.009205900474801,5.07316215780762,1.124698180556094,,,,,,,,,,,,
1978-02-01,UK,229115000000.0,21.80798,,,10.61,6.01,False,64.87625,105.0775,10.9374999999998,,14.85,81.0,,103.148667928752,2.44648318042837,6.382662,4.6,0,0.4800000000000004,-0.8800000000000008,-0.6599999999999993,0,False,False,False,False,False,False,False,True,False,0.0,0.016813406348571647,0.02340424314797218,0.01711083844635297,0.005821668951762504,0.015958015327183883,0.03054102142141568,0.09457182375245043,,,,,,,,,-0.08999999999999986,0.29999999999999893,-2.26,-3.460000000000001,-0.5700000000000003,1.1799999999999997,-1.6000000000000005,-6.99,0.018018435439220326,0.008149958700272464,0.02465204772076124,0.016367042070579707,5.077500000000001,0.446399999999997,2.0283000000000015,5.30547,7.542060000000006,,,,,0.0,0.0,0.0,0.06611102511206246,0.028805999249081893,0.03902320179573682,-0.03398385281559779,0.013673301900210433,,,,,3.1486679287520047,-0.04517046019898885,0.1749833654030084,1.3615977318190033,3.6433523829829113,1.676067155775128,2.5991549361537234,2.44648318042837,5.14513385509102,-0.054971878958773424,-0.05186637842143482,-0.021070388646208027,0.17888764075429608,1.6955547171486174,False,,,,,,,,,,,,,,,,6.628349666666666,0.21291620719512744,6.810437666666666,0.28308057908982115,6.404006916666667,0.5227806356860134,,9.918810811246725,0.691189188753274,-3.9088108112467257,,,,,,,,,,,,,,,,,,,,,10.7,10.31,12.87,14.07,6.58,4.83,7.61,13.0,63.71775,64.34966,63.29647,63.82306,104.6311,103.0492,99.77203,97.53544,4.6311000000000035,3.049199999999999,-0.22796999999999912,-2.464560000000006,,,,,,,,,,,,,,,,,78.7,77.9,83.8,79.9,103.193838388951,102.973684563349,101.787070196933,99.5053155457691,3.1938383889509936,2.9736845633489963,1.7870701969330014,-0.49468445423090657,0.770416024653242,-0.152671755725353,0.0,-2.69865067466265,6.743352,6.722443,6.518574,5.337181,6.741609999999999,6.9925256666666655,6.220611999999999,4.978231999999999,6.833089666666667,6.606568833333334,5.997576166666666,4.586176833333333,6.316883499999999,5.991477499999999,5.2918765,4.8288155,4.119999999999999,5.48,5.259999999999999,1.0700000000000003,0.0,0.0,0.0,0.0,,,,,1.6955547171486174,0.6612604159685453,-0.6864511319565891,2.103931782017976,,,,,-1.4428778320985316,-3.757228391367713,-4.72433199145839,-2.4952404324647013,-5.562877832098531,-9.237228391367713,-9.98433199145839,-3.5652404324647016
1978-02-01,USA,6774592000000.0,26.36942,6.4,,7.96,6.94,False,48.04476,99.72543,-9.29562241037677,,14.85,81.0,,101.671449720851,-0.229292342843979,4.892696,1.0199999999999996,0,0.03999999999999915,0.16999999999999993,-0.8500000000000005,1,False,False,False,False,False,False,False,False,True,0.0,1.9927597872282377e-05,0.017890935343267245,0.048916548769895485,0.006420785812757401,0.01450469974670865,0.024292844881600217,0.06614009097652129,0.0,-0.39999999999999947,-0.5,-1.0999999999999996,,,,,0.2699999999999996,0.4400000000000004,0.6299999999999999,0.75,0.23000000000000043,0.27000000000000046,1.4800000000000004,2.1100000000000003,0.0017678313136166857,0.005171455688014248,0.011462735542695501,0.05788057489281195,-0.2745699999999971,-0.05038999999999305,-0.29176999999999964,-0.7021699999999953,-0.41557000000000244,,,,,0.0,0.0,0.0,0.06611102511206246,0.028805999249081893,0.03902320179573682,-0.03398385281559779,0.013673301900210433,,,,,1.671449720851001,-0.005570104729002878,-0.09322261079100258,-0.31586426520799193,0.366090155129001,-0.442620145951833,0.23535734159239,-0.1845649868876591,-2.569226195799859,-0.009808472656921419,-0.04868235918795505,-0.07973633285787951,-0.10590524068768548,0.001992779642701059,False,6.533333333333334,6.533333333333334,0.0,,,,,,,,,,,,,4.988793666666666,0.12699139133947238,5.067509333333334,0.12468861179703292,5.218256916666667,0.18194669920183945,,6.837637657266882,1.1223623427331182,0.10236234273311862,6.4,6.8,6.9,7.5,,,,,,,,,,,,,,,,,7.69,7.52,7.33,7.21,6.71,6.67,5.46,4.83,47.9599,47.79694,47.49718,45.34285,99.77582,100.0172,100.4276,100.141,-0.22418000000000404,0.017200000000002547,0.4275999999999982,0.14100000000000534,,,,,,,,,,,,,,,,,78.7,77.9,83.8,79.9,101.67701982558,101.764672331642,101.987313986059,101.305359565722,1.677019825580004,1.7646723316420037,1.987313986058993,1.305359565722,0.213327803107854,-0.464649684436369,-0.0447273559563199,2.33993385295588,4.940922,5.136777,5.298797,5.439291,5.070154,5.146225,5.372438,5.530720333333334,5.135192833333334,5.2593315,5.3690045,5.486986833333333,5.2638065,5.353738583333333,5.427995666666667,5.444101416666666,0.9800000000000004,0.8499999999999996,1.87,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333286,0.001992779642701059,1.8031649722156429,1.9419235219494624,0.7226035711748624,,,,,0.9889753697791139,1.129670292603386,0.4998843141242961,1.9941759587147114,0.008975369779113507,0.2796702926033863,-1.370115685875704,-0.38582404128528847
1978-03-01,Australia,153818000000.0,,6.644484,,9.2,9.55,False,34.06195,101.6591,,,14.85,81.5,,99.6693574977865,,5.489397,-0.3500000000000014,1,-0.22000000000000064,-0.13000000000000078,0.1399999999999988,0,True,False,False,False,False,False,False,False,False,0.0,-0.0031934807491111883,-0.0074808228633962415,0.0011578818563009463,,,,,,,,,,,,,-0.16000000000000014,-0.5899999999999999,-1.2100000000000009,-1.200000000000001,0.0600000000000005,-0.4599999999999991,-1.3499999999999996,0.2400000000000002,0.0031551147517530076,0.0031551147517530076,-0.00945113017952215,-0.006650968465549578,1.6590999999999951,0.314700000000002,1.0364000000000004,1.5026999999999902,1.491199999999992,,,,,0.0,0.0,0.0,0.06611102511206246,0.006153865574377804,0.046461589062470665,-0.01461658178282832,-0.001226241723244037,,,,,-0.3306425022134931,0.03736046476500121,0.23320355622550437,0.5679457204304015,0.04763450265100744,,,,,-0.033592004081336224,-0.022627627116802218,0.019424526100905615,0.0214556386581386,-0.31883870131553804,True,,,,,,,,,,,,,,,,5.639301000000001,0.13507956132593885,5.563135333333332,0.14029864509207146,5.521714583333334,0.13890345692957196,,,,,,,,,,,,,,,,,,,,,,,,,9.36,9.79,10.41,10.4,9.49,10.01,10.9,9.31,33.95465,33.95465,34.3854,34.28925,101.3444,100.6227,100.1564,100.1679,1.3443999999999932,0.6226999999999947,0.15640000000000498,0.16790000000000305,,,,,,,,,,,,,,,,,81.0,77.8,82.7,81.6,99.6319970330215,99.436153941561,99.1014117773561,99.6217229951355,-0.36800296697849433,-0.5638460584389975,-0.8985882226438946,-0.37827700486450055,,,,,5.676929,5.615025,5.383797,5.372873,5.681177000000001,5.486969666666667,5.422031666666666,5.359521000000001,5.5455353333333335,5.454500666666667,5.4802938333333335,5.332817333333334,5.51200425,5.451769583333333,5.406555583333333,5.611838916666667,-0.13000000000000078,-0.22000000000000064,-0.4900000000000002,1.0899999999999999,1.0,1.0,1.0,0.0,,,,,-0.31883870131553804,-0.42781645835080484,1.4181380312291436,0.8685832835468199,,,,,,,,,,,,
1978-03-01,Canada,206693500000.0,27.96945,8.3,,9.12,7.2675,False,53.49607,,5.6163337997714,,14.85,81.5,,101.042411974831,,7.415115,1.8524999999999991,0,0.03999999999999915,0.5804999999999989,0.692499999999999,0,False,True,False,False,False,False,False,False,False,0.0,0.015722131838455056,0.021582907530753204,0.04189480959463765,0.008510717170443716,0.01997219809923978,0.0432969481337131,0.08855330464772138,0.0,-0.1999999999999993,0.10000000000000142,0.40000000000000036,,,,,0.1399999999999988,0.3899999999999988,0.4499999999999993,0.5499999999999989,0.09999999999999964,-0.1905000000000001,-0.24249999999999972,-0.5674999999999999,0.001882844198358491,0.007419024032282895,0.012663952388015876,0.010457307791259307,,,,,,,,,,0.0,0.0,0.0,0.06611102511206246,0.006153865574377804,0.046461589062470665,-0.01461658178282832,-0.001226241723244037,,,,,1.0424119748309977,0.13827893508499756,0.34541645440799584,0.3811646850240038,1.050589824574402,,,,,0.055675636825960995,0.0034575690341260845,0.06126959387302966,0.039470434322338876,1.584637482076534,False,8.366666666666667,7.766666666666667,0.6000000000000005,,,,,,,,,,,,,7.130578333333333,0.24770586695580055,7.107587666666666,0.2525706550545236,7.0664065833333325,0.20107318451269499,,9.259249131612112,-0.13924913161211272,-1.9917491316121119,8.3,8.5,8.2,7.9,,,,,,,,,,,,,,,,,8.98,8.73,8.67,8.57,7.1675,7.458,7.51,7.835,53.39544,53.10065,52.82287,52.93956,,,,,,,,,,,,,,,,,,,,,,,,,81.0,77.8,82.7,81.6,100.904133039746,100.696995520423,100.661247289807,99.9918221502566,0.9041330397460001,0.6969955204230018,0.6612472898069939,-0.008177849743404408,,,,,7.013556,7.389521,6.974432,7.128138,7.122046999999999,7.084597,7.059723333333333,7.038173666666666,7.0341404999999995,7.0721601666666665,7.0252255,6.914432833333334,7.042491833333333,7.043305416666667,6.969829166666667,7.13809875,1.8125,1.2720000000000002,1.1600000000000001,0.7350000000000003,0.0,0.0,0.0,0.0,0.7666666666666684,0.9666666666666668,0.8666666666666663,0.8666666666666671,1.584637482076534,0.5877983639035467,0.5103023180992095,0.1615770118485571,,,,,-0.02620019385924799,-0.38948609159765013,0.3633042998295366,2.3404711226713175,-1.838700193859248,-1.6614860915976504,-0.7966957001704635,1.6054711226713172
1978-03-01,France,,28.03058,,,11.36,10.47,False,76.49821,102.524,13.012380432597,,14.85,81.5,,99.7731186890834,0.0986193293883497,4.629244,0.8899999999999988,0,-1.1000000000000014,-0.9000000000000004,-1.620000000000001,0,False,False,True,False,False,False,False,False,False,,,,,0.00732989355903646,0.01471391142720302,0.03503546400810764,0.08829255226056754,,,,,,,,,0.10999999999999943,0.2599999999999998,0.35999999999999943,0.6399999999999988,1.2100000000000009,1.1600000000000001,1.9800000000000004,0.6300000000000008,0.023397633535661377,0.01364938758370915,0.0072029094591234966,-0.02442022415283507,2.524000000000001,0.11350000000000193,0.5219000000000023,1.5818000000000012,0.21940000000000737,,,,,0.0,0.0,0.0,0.06611102511206246,0.006153865574377804,0.046461589062470665,-0.01461658178282832,-0.001226241723244037,,,,,-0.22688131091659614,0.2675216384460981,0.6561038412479974,1.1264089296186057,-0.05725201144480252,0.39360458012579475,1.6687861596139697,3.13755570165828,1.7039073369427498,0.17934089393863983,0.129984010879459,0.08972880170754971,0.16603690212570443,,False,,,,,,,,,,,,,,,,4.093772,0.465738626889591,4.159026666666667,0.31546381188760814,4.040032749999999,0.2889575554355609,,9.230763235626505,2.129236764373495,1.239236764373496,,,,,,,,,,,,,,,,,,,,,11.25,11.1,11.0,10.72,9.26,9.31,8.49,9.84,74.72911,75.46115,75.94918,78.38931,102.4105,102.0021,100.9422,102.3046,2.410499999999999,2.0020999999999987,0.9421999999999997,2.3045999999999935,,,,,,,,,,,,,,,,,81.0,77.8,82.7,81.6,99.5055970506373,99.1170148478354,98.6467097594648,99.8303707005282,-0.49440294936269424,-0.8829851521645935,-1.3532902405352019,-0.16962929947179362,-0.294985250737445,-1.57016683022562,-3.03893637226993,-1.6052880075544,3.869219,4.064983,4.231958,3.921039,3.905685,4.224281333333334,4.047709666666666,4.208927,4.092812333333334,4.1359955,3.9210388333333337,4.265545333333333,3.9810156666666665,4.068821499999999,4.093292083333333,4.7060145,1.9900000000000002,1.7899999999999991,2.51,0.8800000000000008,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0704123543876243,2.0353382698617093,1.0831437119547154,1.7137689000615453,0.08041235438762406,0.24533826986171015,-1.4268562880452844,0.8337689000615445
