date,country,real_gdp,cpi,unemployment_rate,epu,10_yr_yld,3_mo_yld,oecd_rec,ind_out,comp_consumer_conf,pcar_reg,vix,oil,copper,gps,cli,retail_vol,national_share_price,yield_curve,yield_curve_inverted,yield_curve_diff_1mo,yield_curve_diff_3mo,yield_curve_diff_6mo,pre_recession,country_Australia,country_Canada,country_France,country_Germany,country_Italy,country_Japan,country_South Korea,country_UK,country_USA
2002-04-01,USA,14372785000000.0,75.43763,5.7,83.44043,5.28,1.91,True,87.69376,100.8044,0.812398450193452,19.9,26.27,124.7,130.2,99.1574221233138,0.335715035122752,58.18821,3.37,0,0.28000000000000025,0.11000000000000032,1.5099999999999998,0,False,False,False,False,False,False,False,False,True
2002-05-01,Australia,341227000000.0,71.14001,6.345461,53.528661658704046,6.294,4.59,False,69.61042,101.6113,1.86691980833567,20.09,27.02,124.5,129.3,100.91256004466,51545700000.0,61.26985,1.7039999999999997,0,-0.14500000000000046,0.10566666666666968,0.6563913043478298,1,True,False,False,False,False,False,False,False,False
2002-05-01,Canada,399048500000.0,78.61469,7.7,82.18275,5.65863636363636,2.325,False,94.98776,101.458577300004,0.305067218201316,20.09,27.02,124.5,129.3,100.633925227797,-0.464628046638438,53.43659,3.3336363636363595,0,-0.1783636363636405,-0.09600000000000097,0.8289090909090899,1,False,True,False,False,False,False,False,False,False
2002-05-01,France,468154200000.0,82.71,8.7,100.06084,5.24,3.40690476190476,True,110.3141,101.2584,5.24199577981956,20.09,27.02,124.5,129.3,99.3955637799622,-0.330033003300312,78.11144,1.83309523809524,0,-0.016104761904760068,0.2418679653679705,0.7129648033126306,0,False,False,True,False,False,False,False,False,False
2002-05-01,Germany,645994960000.0,82.65677,8.3,106.96279,5.1552380952381,3.40690476190476,True,81.76546,98.65378,-3.51582817350219,20.09,27.02,124.5,129.3,98.9314402653605,0.123915737298641,59.85628,1.7483333333333397,0,-0.021866666666659818,0.22437878787880017,0.7486376811594302,0,False,False,False,True,False,False,False,False,False
2002-05-01,Italy,422232300000.0,78.7171,8.9,106.71124,5.404,3.40690476190476,True,125.1799,102.7549,0.446975361579427,20.09,27.02,124.5,129.3,99.8807391522179,0.269541778975335,117.0485,1.9970952380952398,0,-0.02310476190475974,0.19386796536796957,0.6329648033126296,0,False,False,False,False,True,False,False,False,False
2002-05-01,Japan,120189250000000.0,97.53118,5.3,82.16967235599006,1.394,0.0477,False,96.09426,98.78705,6.5148379625064,20.09,27.02,124.5,129.3,98.9446677327673,0.326508117713864,71.17776,1.3462999999999998,0,0.09409999999999985,-0.0132000000000001,0.023299999999999876,0,False,False,False,False,False,True,False,False,False
2002-05-01,South Korea,248502400000000.0,71.0324150005578,3.4,75.5360107421875,7.3,4.79,False,53.17764,101.5213,3.49003370893233,20.09,27.02,124.5,129.3,101.926378560991,1.4446227929374,41.87709,2.51,0,-0.020000000000000462,0.20000000000000018,0.33000000000000007,1,False,False,False,False,False,False,True,False,False
2002-05-01,UK,419534000000.0,75.6,5.2,67.45938,5.2331,4.17319,False,103.4229,102.8764,8.53901522246152,20.09,27.02,124.5,129.3,100.316877277416,-0.132275132275161,78.38474,1.0599100000000004,0,-0.029739999999999434,0.1895800000000012,0.66282,0,False,False,False,False,False,False,False,True,False
2002-05-01,USA,14372785000000.0,75.85954,5.9,88.5661,5.21,1.87,True,88.34473,100.9911,4.48797421274512,20.09,27.02,124.5,129.3,99.3759521672767,-0.521210358582969,57.0232,3.34,0,-0.03000000000000025,0.040000000000000036,1.0799999999999996,0,False,False,False,False,False,False,False,False,True
